Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,merchVol,topVolRatio,topBarkRatio
333,AB,6,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
334,AB,6,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
335,AB,6,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
336,AB,6,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
337,AB,6,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
338,AB,6,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
339,AB,6,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
340,AB,6,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
341,AB,6,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
342,AB,6,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
343,AB,9,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
344,AB,9,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
345,AB,9,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
346,AB,9,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
347,AB,9,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
348,AB,9,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
349,AB,9,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
350,AB,9,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
351,AB,9,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
352,AB,9,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
353,AB,9,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
354,AB,9,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
355,AB,9,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
356,AB,9,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
357,AB,9,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
358,AB,9,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
359,AB,9,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
360,AB,9,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
361,AB,9,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
362,AB,9,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
363,AB,9,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
364,AB,9,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
365,AB,9,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
366,AB,9,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
367,AB,9,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
368,AB,9,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
369,AB,9,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
370,AB,9,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
371,AB,9,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
372,AB,9,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
373,AB,9,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
374,AB,9,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
375,AB,9,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
376,AB,9,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
377,AB,9,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
378,AB,9,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
379,AB,9,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
380,AB,9,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
381,AB,10,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
382,AB,10,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
383,AB,10,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
384,AB,10,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
385,AB,10,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
386,AB,10,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
387,AB,10,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
388,AB,10,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
389,AB,10,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
390,AB,10,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
391,AB,10,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
392,AB,10,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
393,AB,10,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
394,AB,10,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
395,AB,10,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
396,AB,10,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
397,AB,10,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
398,AB,10,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
399,AB,10,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
400,AB,10,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
401,AB,10,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
402,AB,10,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
403,AB,10,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
404,AB,10,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
405,AB,10,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
406,AB,10,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
407,AB,10,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
408,AB,10,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
409,AB,10,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
410,AB,10,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
411,AB,10,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
412,AB,10,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
413,AB,10,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
414,AB,10,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
415,AB,10,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
416,AB,10,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
417,AB,10,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
418,AB,10,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
419,AB,14,ABIE,BAL,, 13.00, 19.36,0.000000,0.567229,0.629518
420,AB,14,ABIE,BAL,, 14.00, 19.71,0.000000,0.469584,0.534685
421,AB,14,ABIE,BAL,, 15.00, 20.04,0.079668,0.386178,0.450734
422,AB,14,ABIE,BAL,, 16.00, 20.35,0.102333,0.317324,0.379138
423,AB,14,ABIE,BAL,, 17.00, 20.65,0.126729,0.261423,0.319261
424,AB,14,ABIE,BAL,, 18.00, 20.94,0.152708,0.216339,0.269641
425,AB,14,ABIE,BAL,, 19.00, 21.21,0.180197,0.180009,0.228650
426,AB,14,ABIE,BAL,, 20.00, 21.47,0.209167,0.150665,0.194775
427,AB,14,ABIE,BAL,, 21.00, 21.73,0.239615,0.126864,0.166711
428,AB,14,ABIE,BAL,, 22.00, 21.97,0.271551,0.107459,0.143379
429,AB,14,ABIE,BAL,, 23.00, 22.21,0.304996,0.091548,0.123897
430,AB,14,ABIE,BAL,, 24.00, 22.44,0.339971,0.078425,0.107556
431,AB,14,ABIE,BAL,, 25.00, 22.66,0.376500,0.067538,0.093784
432,AB,14,ABIE,BAL,, 26.00, 22.87,0.414607,0.058455,0.082123
433,AB,14,ABIE,BAL,, 27.00, 23.08,0.454317,0.050835,0.072204
434,AB,14,ABIE,BAL,, 28.00, 23.28,0.495652,0.044407,0.063727
435,AB,14,ABIE,BAL,, 29.00, 23.48,0.538633,0.038957,0.056453
436,AB,14,ABIE,BAL,, 30.00, 23.67,0.583281,0.034314,0.050183
437,AB,14,ABIE,BAL,, 31.00, 23.86,0.629614,0.030340,0.044757
438,AB,14,ABIE,BAL,, 32.00, 24.04,0.677652,0.026922,0.040043
439,AB,14,ABIE,BAL,, 33.00, 24.22,0.727412,0.023972,0.035934
440,AB,14,ABIE,BAL,, 34.00, 24.39,0.778909,0.021414,0.032338
441,AB,14,ABIE,BAL,, 35.00, 24.56,0.832159,0.019187,0.029180
442,AB,14,ABIE,BAL,, 36.00, 24.73,0.887176,0.017243,0.026399
443,AB,14,ABIE,BAL,, 37.00, 24.89,0.943975,0.015538,0.023942
444,AB,14,ABIE,BAL,, 38.00, 25.05,1.002568,0.014039,0.021765
445,AB,14,ABIE,BAL,, 39.00, 25.21,1.062968,0.012717,0.019830
446,AB,14,ABIE,BAL,, 40.00, 25.36,1.125187,0.011547,0.018106
447,AB,14,ABIE,BAL,, 41.00, 25.51,1.189237,0.010508,0.016566
448,AB,14,ABIE,BAL,, 42.00, 25.66,1.255128,0.009584,0.015186
449,AB,14,ABIE,BAL,, 43.00, 25.81,1.322872,0.008759,0.013948
450,AB,14,ABIE,BAL,, 44.00, 25.95,1.392478,0.008022,0.012833
451,AB,14,ABIE,BAL,, 45.00, 26.09,1.463957,0.007360,0.011828
452,AB,14,ABIE,BAL,, 46.00, 26.23,1.537318,0.006766,0.010920
453,AB,14,ABIE,BAL,, 47.00, 26.36,1.612570,0.006230,0.010098
454,AB,14,ABIE,BAL,, 48.00, 26.50,1.689722,0.005747,0.009352
455,AB,14,ABIE,BAL,, 49.00, 26.63,1.768784,0.005309,0.008674
456,AB,14,ABIE,BAL,, 50.00, 26.76,1.849763,0.004913,0.008056
457,AB,4,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
458,AB,4,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
459,AB,4,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
460,AB,4,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
461,AB,4,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
462,AB,4,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
463,AB,4,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
464,AB,4,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
465,AB,4,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
466,AB,4,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
467,AB,4,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
468,AB,4,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
469,AB,4,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
470,AB,4,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
471,AB,4,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
472,AB,4,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
473,AB,4,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
474,AB,4,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
475,AB,4,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
476,AB,4,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
477,AB,4,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
478,AB,4,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
479,AB,4,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
480,AB,4,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
481,AB,4,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
482,AB,4,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
483,AB,4,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
484,AB,4,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
485,AB,4,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
486,AB,4,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
487,AB,4,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
488,AB,4,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
489,AB,4,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
490,AB,4,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
491,AB,4,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
492,AB,4,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
493,AB,4,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
494,AB,4,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
495,AB,5,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
496,AB,5,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
497,AB,5,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
498,AB,5,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
499,AB,5,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
500,AB,5,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
501,AB,5,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
502,AB,5,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
503,AB,5,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
504,AB,5,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
505,AB,5,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
506,AB,5,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
507,AB,5,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
508,AB,5,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
509,AB,5,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
510,AB,5,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
511,AB,5,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
512,AB,5,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
513,AB,5,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
514,AB,5,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
515,AB,5,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
516,AB,5,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
517,AB,5,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
518,AB,5,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
519,AB,5,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
520,AB,5,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
521,AB,5,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
522,AB,5,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
523,AB,5,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
524,AB,5,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
525,AB,5,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
526,AB,5,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
527,AB,5,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
528,AB,5,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
529,AB,5,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
530,AB,5,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
531,AB,5,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
532,AB,5,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
533,AB,6,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
534,AB,6,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
535,AB,6,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
536,AB,6,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
537,AB,6,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
538,AB,6,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
539,AB,6,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
540,AB,6,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
541,AB,6,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
542,AB,6,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
543,AB,6,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
544,AB,6,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
545,AB,6,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
546,AB,6,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
547,AB,6,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
548,AB,6,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
549,AB,6,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
550,AB,6,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
551,AB,6,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
552,AB,6,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
553,AB,6,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
554,AB,6,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
555,AB,6,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
556,AB,6,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
557,AB,6,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
558,AB,6,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
559,AB,6,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
560,AB,6,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
561,AB,6,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
562,AB,6,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
563,AB,6,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
564,AB,6,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
565,AB,6,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
566,AB,6,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
567,AB,6,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
568,AB,6,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
569,AB,6,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
570,AB,6,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
571,AB,9,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
572,AB,9,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
573,AB,9,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
574,AB,9,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
575,AB,9,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
576,AB,9,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
577,AB,9,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
578,AB,9,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
579,AB,9,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
580,AB,9,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
581,AB,9,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
582,AB,9,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
583,AB,9,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
584,AB,9,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
585,AB,9,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
586,AB,9,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
587,AB,9,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
588,AB,9,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
589,AB,9,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
590,AB,9,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
591,AB,9,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
592,AB,9,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
593,AB,9,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
594,AB,9,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
595,AB,9,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
596,AB,9,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
597,AB,9,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
598,AB,9,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
599,AB,9,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
600,AB,9,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
601,AB,9,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
602,AB,9,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
603,AB,9,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
604,AB,9,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
605,AB,9,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
606,AB,9,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
607,AB,9,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
608,AB,9,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
609,AB,10,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
610,AB,10,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
611,AB,10,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
612,AB,10,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
613,AB,10,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
614,AB,10,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
615,AB,10,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
616,AB,10,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
617,AB,10,BETU,PAP,PAP, 21.00, 23.77,0.264611,0.094191,0.107919
618,AB,10,BETU,PAP,PAP, 22.00, 23.80,0.295716,0.079174,0.091282
619,AB,10,BETU,PAP,PAP, 23.00, 23.82,0.327997,0.066981,0.077671
620,AB,10,BETU,PAP,PAP, 24.00, 23.84,0.361477,0.057011,0.066464
621,AB,10,BETU,PAP,PAP, 25.00, 23.87,0.396180,0.048805,0.057179
622,AB,10,BETU,PAP,PAP, 26.00, 23.89,0.432124,0.042006,0.049441
623,AB,10,BETU,PAP,PAP, 27.00, 23.91,0.469329,0.036340,0.042955
624,AB,10,BETU,PAP,PAP, 28.00, 23.93,0.507808,0.031588,0.037489
625,AB,10,BETU,PAP,PAP, 29.00, 23.95,0.547578,0.027583,0.032858
626,AB,10,BETU,PAP,PAP, 30.00, 23.97,0.588648,0.024188,0.028916
627,AB,10,BETU,PAP,PAP, 31.00, 23.99,0.631032,0.021296,0.025543
628,AB,10,BETU,PAP,PAP, 32.00, 24.01,0.674737,0.018821,0.022645
629,AB,10,BETU,PAP,PAP, 33.00, 24.02,0.719772,0.016694,0.020145
630,AB,10,BETU,PAP,PAP, 34.00, 24.04,0.766145,0.014857,0.017978
631,AB,10,BETU,PAP,PAP, 35.00, 24.06,0.813862,0.013265,0.016094
632,AB,10,BETU,PAP,PAP, 36.00, 24.07,0.862930,0.011880,0.014449
633,AB,10,BETU,PAP,PAP, 37.00, 24.09,0.913353,0.010670,0.013009
634,AB,10,BETU,PAP,PAP, 38.00, 24.10,0.965136,0.009610,0.011742
635,AB,10,BETU,PAP,PAP, 39.00, 24.12,1.018283,0.008678,0.010626
636,AB,10,BETU,PAP,PAP, 40.00, 24.13,1.072798,0.007856,0.009639
637,AB,10,BETU,PAP,PAP, 41.00, 24.14,1.128685,0.007128,0.008764
638,AB,10,BETU,PAP,PAP, 42.00, 24.16,1.185947,0.006483,0.007985
639,AB,10,BETU,PAP,PAP, 43.00, 24.17,1.244586,0.005909,0.007291
640,AB,10,BETU,PAP,PAP, 44.00, 24.18,1.304606,0.005397,0.006670
641,AB,10,BETU,PAP,PAP, 45.00, 24.20,1.366008,0.004939,0.006114
642,AB,10,BETU,PAP,PAP, 46.00, 24.21,1.428795,0.004529,0.005615
643,AB,10,BETU,PAP,PAP, 47.00, 24.22,1.492968,0.004160,0.005165
644,AB,10,BETU,PAP,PAP, 48.00, 24.23,1.558530,0.003828,0.004760
645,AB,10,BETU,PAP,PAP, 49.00, 24.24,1.625482,0.003528,0.004393
646,AB,10,BETU,PAP,PAP, 50.00, 24.26,1.693826,0.003257,0.004061
647,AB,14,BETU,PAP,PAP, 13.00, 23.51,0.057430,0.476710,0.506555
648,AB,14,BETU,PAP,PAP, 14.00, 23.55,0.078698,0.383832,0.412964
649,AB,14,BETU,PAP,PAP, 15.00, 23.59,0.101664,0.308744,0.336033
650,AB,14,BETU,PAP,PAP, 16.00, 23.62,0.125983,0.249195,0.274108
651,AB,14,BETU,PAP,PAP, 17.00, 23.65,0.151488,0.202280,0.224666
652,AB,14,BETU,PAP,PAP, 18.00, 23.69,0.178110,0.165313,0.185237
653,AB,14,BETU,PAP,PAP, 19.00, 23.72,0.205830,0.136073,0.153710
654,AB,14,BETU,PAP,PAP, 20.00, 23.74,0.234657,0.112815,0.128382
