TRM,m²,sum,count,mean_merch_volume
115204.00000000,2250000.00000000,3408.09000397,"36",94.66916678
64265.00000000,35000000.00000000,73190.08665085,"560",130.69658331
68075.00000000,16187500.00000000,30855.06370163,"259",119.13152008
99184.00000000,2687500.00000000,4777.27663040,"43",111.09945652
64155.00000000,17250000.00000000,32167.80665970,"276",116.55002413
121106.00000000,10125000.00000000,13852.06649780,"162",85.50658332
87026.00000000,23437500.00000000,40177.16017914,"375",107.13909381
122124.00000000,7750000.00000000,13385.72672272,"124",107.94940905
92134.00000000,1687500.00000000,1909.93669891,"27",70.73839626
68135.00000000,37250000.00000000,65420.26017380,"596",109.76553720
102055.00000000,12187500.00000000,17304.73315048,"195",88.74222128
114126.00000000,20000000.00000000,33735.15694809,"320",105.42236546
90015.00000000,9625000.00000000,16136.20327759,"154",104.78054076
94136.00000000,875000.00000000,1571.68331146,"14",112.26309368
87055.00000000,9500000.00000000,17678.58667374,"152",116.30649127
68185.00000000,56875000.00000000,115326.67037964,"910",126.73260481
75204.00000000,16062500.00000000,30417.58331680,"257",118.35635532
112096.00000000,13125000.00000000,22987.92702103,"210",109.46631915
64205.00000000,22812500.00000000,45806.00354385,"365",125.49590012
87175.00000000,17000000.00000000,32233.93997574,"272",118.50713226
54046.00000000,50000000.00000000,81775.31035233,"800",102.21913794
67136.00000000,36187500.00000000,70998.52380371,"579",122.62266633
96154.00000000,1437500.00000000,2260.10338211,"23",98.26536444
44036.00000000,8250000.00000000,13553.07999802,"132",102.67484847
45105.00000000,50750000.00000000,101033.97013855,"812",124.42607160
86064.00000000,7125000.00000000,10396.69333649,"114",91.19906436
122155.00000000,2750000.00000000,3580.63999176,"44",81.37818163
48056.00000000,7812500.00000000,14682.81674194,"125",117.46253394
43145.00000000,67187500.00000000,146397.57724380,"1075",136.18379278
52046.00000000,27812500.00000000,43470.90692139,"445",97.68743128
119224.00000000,12687500.00000000,16921.12004852,"203",83.35527117
34195.00000000,6625000.00000000,17110.73001099,"106",161.42198124
71074.00000000,6437500.00000000,9431.21667480,"103",91.56521043
106235.00000000,11500000.00000000,21739.19354630,"184",118.14779101
89136.00000000,10187500.00000000,17155.70994568,"163",105.24975427
60175.00000000,29125000.00000000,56762.99686050,"466",121.80900614
117116.00000000,14875000.00000000,21094.87686157,"238",88.63393639
71054.00000000,4937500.00000000,5580.72665405,"79",70.64210954
78264.00000000,11625000.00000000,23279.80987549,"186",125.16026815
79254.00000000,9500000.00000000,16926.10998917,"152",111.35598677
120055.00000000,62500.00000000,53.86000061,"1",53.86000061
44095.00000000,59375000.00000000,145767.82652283,"950",153.43981739
54116.00000000,24062500.00000000,56030.16346741,"385",145.53289212
88084.00000000,11812500.00000000,15119.89343262,"189",79.99943615
98065.00000000,1687500.00000000,2229.14998627,"27",82.56111060
113145.00000000,15937500.00000000,22844.37680054,"255",89.58579137
87084.00000000,5125000.00000000,5717.02670288,"82",69.71983784
106214.00000000,20500000.00000000,30126.31970978,"328",91.84853570
114184.00000000,8312500.00000000,12954.18333435,"133",97.39987469
65055.00000000,20437500.00000000,42273.13005066,"327",129.27562707
112145.00000000,33062500.00000000,60561.51735306,"529",114.48301957
73015.00000000,17375000.00000000,33883.03990555,"278",121.88143851
40205.00000000,8812500.00000000,12369.78342056,"141",87.72896043
118025.00000000,437500.00000000,551.10666656,"7",78.72952379
83194.00000000,2562500.00000000,3226.78998947,"41",78.70219487
84134.00000000,375000.00000000,484.50000763,"6",80.75000127
20095.00000000,42875000.00000000,94437.71707153,"686",137.66431060
118145.00000000,1125000.00000000,1626.37995529,"18",90.35444196
53225.00000000,47750000.00000000,89586.80367661,"764",117.26021424
121135.00000000,7312500.00000000,9992.75683594,"117",85.40817808
93184.00000000,62500.00000000,61.72333527,"1",61.72333527
97204.00000000,125000.00000000,111.04666901,"2",55.52333450
121035.00000000,36937500.00000000,49180.45725250,"591",83.21566371
65086.00000000,19562500.00000000,36003.65655136,"313",115.02765671
61194.00000000,1812500.00000000,3364.03003693,"29",116.00103576
111096.00000000,31562500.00000000,51996.70710754,"505",102.96377645
48085.00000000,1812500.00000000,3093.67996216,"29",106.67861938
90164.00000000,937500.00000000,1066.87001038,"15",71.12466736
113024.00000000,1812500.00000000,2146.36997223,"29",74.01275766
113245.00000000,26812500.00000000,47293.42015457,"429",110.24107262
113045.00000000,15750000.00000000,22472.27687836,"252",89.17570190
67036.00000000,14125000.00000000,29355.06324768,"226",129.88966039
103125.00000000,6687500.00000000,12097.14659500,"107",113.05744481
97036.00000000,19875000.00000000,37671.53999710,"318",118.46396226
76135.00000000,10375000.00000000,19046.12013245,"166",114.73566345
80016.00000000,5250000.00000000,10218.26997757,"84",121.64607116
94094.00000000,18437500.00000000,20388.34994125,"295",69.11305065
73124.00000000,4687500.00000000,9430.76662827,"75",125.74355504
121124.00000000,3375000.00000000,5389.10669327,"54",99.79827210
126045.00000000,1062500.00000000,1537.89334106,"17",90.46431418
43055.00000000,14000000.00000000,33876.34348679,"224",151.23367628
42095.00000000,46187500.00000000,85278.13036728,"739",115.39665814
39095.00000000,34250000.00000000,75644.75654602,"548",138.03787691
77055.00000000,11312500.00000000,23577.40689850,"181",130.26191657
63025.00000000,14437500.00000000,31634.16987991,"231",136.94445835
97015.00000000,250000.00000000,318.73333740,"4",79.68333435
117205.00000000,33250000.00000000,47991.08035278,"532",90.20879766
104026.00000000,19375000.00000000,30551.30672455,"310",98.55260234
91195.00000000,27312500.00000000,54676.07697678,"437",125.11688095
66224.00000000,750000.00000000,1160.75000381,"12",96.72916698
97074.00000000,6187500.00000000,7299.26329422,"99",73.72993226
126095.00000000,1125000.00000000,1343.19666672,"18",74.62203704
75044.00000000,1562500.00000000,2140.62000275,"25",85.62480011
90214.00000000,3437500.00000000,4382.46664047,"55",79.68121164
96165.00000000,11812500.00000000,20290.60327148,"189",107.35768927
91114.00000000,9125000.00000000,10707.26999283,"146",73.33746570
121094.00000000,9875000.00000000,16732.92653656,"158",105.90459833
61045.00000000,3000000.00000000,5181.15330505,"48",107.94069386
29095.00000000,68875000.00000000,111319.85763168,"1102",101.01620475
96175.00000000,2750000.00000000,4102.52670288,"44",93.23924325
44225.00000000,23812500.00000000,31478.12677002,"381",82.61975530
62014.00000000,3000000.00000000,5925.55660248,"48",123.44909588
71244.00000000,29000000.00000000,62599.19648743,"464",134.91206140
76204.00000000,8500000.00000000,16530.99658585,"136",121.55144548
56275.00000000,37875000.00000000,65448.10596848,"606",108.00017487
11055.00000000,42750000.00000000,91872.94083405,"684",134.31716496
104225.00000000,15937500.00000000,29597.26005936,"255",116.06768651
40255.00000000,19312500.00000000,33267.73669052,"309",107.66257829
26095.00000000,7875000.00000000,12601.67332077,"126",100.01328032
80134.00000000,500000.00000000,491.71999741,"8",61.46499968
114094.00000000,8062500.00000000,11405.34997177,"129",88.41356567
71115.00000000,45062500.00000000,114262.22740555,"721",158.47743052
57194.00000000,625000.00000000,1108.88000107,"10",110.88800011
75075.00000000,4062500.00000000,6939.30995941,"65",106.75861476
99255.00000000,8125000.00000000,13974.04014969,"130",107.49261654
117155.00000000,5562500.00000000,6753.33333969,"89",75.88014988
43285.00000000,30562500.00000000,76574.96980667,"489",156.59503028
101235.00000000,187500.00000000,461.43332672,"3",153.81110891
53036.00000000,24750000.00000000,36995.04690552,"396",93.42183562
44255.00000000,8125000.00000000,12147.55337524,"130",93.44271827
59165.00000000,31812500.00000000,68144.31376648,"509",133.87880897
72136.00000000,5062500.00000000,9921.49996567,"81",122.48765390
108165.00000000,5187500.00000000,9738.11988068,"83",117.32674555
98046.00000000,14875000.00000000,32481.50001526,"238",136.47689082
106094.00000000,3312500.00000000,4325.04325104,"53",81.60458964
90064.00000000,7062500.00000000,9206.40325165,"113",81.47259515
75105.00000000,3437500.00000000,5002.53333282,"55",90.95515151
82016.00000000,62500.00000000,84.78666687,"1",84.78666687
50035.00000000,250000.00000000,362.93333435,"4",90.73333359
97046.00000000,9875000.00000000,21134.34637451,"158",133.76168591
42045.00000000,62500.00000000,69.01667023,"1",69.01667023
57225.00000000,45187500.00000000,75962.71331406,"723",105.06599352
78106.00000000,2875000.00000000,4470.52330017,"46",97.18528913
72184.00000000,16312500.00000000,30504.73983765,"261",116.87639785
93165.00000000,44000000.00000000,101262.93091583,"704",143.83939051
106066.00000000,15625000.00000000,33231.94976807,"250",132.92779907
111175.00000000,30250000.00000000,53021.04333115,"484",109.54761019
78114.00000000,3375000.00000000,4859.42664719,"54",89.98938236
73104.00000000,5000000.00000000,8436.47664642,"80",105.45595808
93074.00000000,1937500.00000000,2368.50335693,"31",76.40333409
126205.00000000,18687500.00000000,27631.39381790,"299",92.41268835
103085.00000000,7250000.00000000,14837.47325897,"116",127.90925223
67096.00000000,19562500.00000000,43542.34986877,"313",139.11293888
59076.00000000,49250000.00000000,81692.21053314,"788",103.67031794
94105.00000000,16250000.00000000,33937.55004120,"260",130.52903862
63126.00000000,62750000.00000000,129560.93300247,"1004",129.04475399
92054.00000000,875000.00000000,1146.02667999,"14",81.85904857
47095.00000000,35375000.00000000,81260.77927780,"566",143.57028141
115116.00000000,26375000.00000000,41581.38041306,"422",98.53407681
93025.00000000,7125000.00000000,12431.21331787,"114",109.04573086
93194.00000000,250000.00000000,252.33000565,"4",63.08250141
62146.00000000,23875000.00000000,50110.96328354,"382",131.18053216
100025.00000000,1750000.00000000,2640.85667038,"28",94.31630966
126155.00000000,500000.00000000,694.03666687,"8",86.75458336
56015.00000000,62500.00000000,111.80999756,"1",111.80999756
107195.00000000,125000.00000000,161.01332855,"2",80.50666428
88025.00000000,25062500.00000000,44169.38310623,"401",110.14808755
101214.00000000,1187500.00000000,1568.89337158,"19",82.57333535
44175.00000000,58937500.00000000,98158.69288254,"943",104.09193307
91115.00000000,25562500.00000000,50299.09972382,"409",122.98068392
105065.00000000,10375000.00000000,16306.49316788,"166",98.23188655
86096.00000000,6312500.00000000,10544.22994232,"101",104.39831626
78035.00000000,19750000.00000000,42483.79004288,"316",134.44237355
117245.00000000,562500.00000000,687.66333008,"9",76.40703668
105254.00000000,1250000.00000000,1539.07665253,"20",76.95383263
70065.00000000,10500000.00000000,23546.10684586,"168",140.15539789
34145.00000000,8937500.00000000,14260.02007294,"143",99.72042009
70015.00000000,6625000.00000000,11921.95001221,"106",112.47122653
99144.00000000,1375000.00000000,1792.77671814,"22",81.48985082
110164.00000000,437500.00000000,705.62664795,"7",100.80380685
15055.00000000,63875000.00000000,146768.25413895,"1022",143.60885924
83055.00000000,7625000.00000000,9637.77000809,"122",78.99811482
83014.00000000,9875000.00000000,14832.85319138,"158",93.87881767
49185.00000000,30062500.00000000,42357.99710846,"481",88.06236405
42245.00000000,1937500.00000000,3225.75671768,"31",104.05666831
26125.00000000,26500000.00000000,50108.11679840,"424",118.17952075
94204.00000000,27000000.00000000,51085.42630386,"432",118.25330163
92074.00000000,13750000.00000000,16482.18673706,"220",74.91903062
102026.00000000,3312500.00000000,5141.65332031,"53",97.01232680
41174.00000000,125000.00000000,209.79333496,"2",104.89666748
101115.00000000,4500000.00000000,9333.60662079,"72",129.63342529
62106.00000000,59937500.00000000,91139.93638229,"959",95.03643001
85065.00000000,12187500.00000000,17842.45656204,"195",91.49977724
76024.00000000,3562500.00000000,4026.70001221,"57",70.64385986
89094.00000000,9437500.00000000,11913.29333496,"151",78.89598235
72095.00000000,9937500.00000000,25182.85008240,"159",158.38270492
51106.00000000,3250000.00000000,8371.13662720,"52",160.98339668
87235.00000000,5312500.00000000,8508.34007645,"85",100.09811855
97214.00000000,8000000.00000000,11490.67695236,"128",89.77091369
78095.00000000,11250000.00000000,24501.16679382,"180",136.11759330
59044.00000000,1125000.00000000,2586.80331421,"18",143.71129523
84094.00000000,1187500.00000000,1415.63667297,"19",74.50719331
92045.00000000,12000000.00000000,21939.10998154,"192",114.26619782
82074.00000000,9062500.00000000,17020.50003433,"145",117.38275886
29105.00000000,81875000.00000000,126348.24032593,"1310",96.44903842
105165.00000000,14000000.00000000,22744.59629822,"224",101.53837633
55066.00000000,45375000.00000000,78375.73029327,"726",107.95555137
68106.00000000,8937500.00000000,16729.60659790,"143",116.99025593
63074.00000000,2750000.00000000,4759.92663193,"44",108.18015073
63095.00000000,40500000.00000000,81386.36387634,"648",125.59624055
95046.00000000,16750000.00000000,32786.07635498,"268",122.33610580
95085.00000000,6812500.00000000,11140.67331696,"109",102.20801208
30125.00000000,17125000.00000000,23880.13011932,"274",87.15375956
76055.00000000,29625000.00000000,76818.23673630,"474",162.06379058
51036.00000000,63875000.00000000,117203.01025009,"1022",114.68004917
13304.00000000,1187500.00000000,2272.66331482,"19",119.61385867
85096.00000000,875000.00000000,1446.49996567,"14",103.32142612
50085.00000000,2937500.00000000,6752.88335800,"47",143.67836932
115244.00000000,17687500.00000000,26299.09362793,"283",92.92965946
44085.00000000,39875000.00000000,94587.94987869,"638",148.25697473
81014.00000000,5312500.00000000,6596.91664124,"85",77.61078401
103036.00000000,6375000.00000000,10090.04005814,"102",98.92196135
90055.00000000,1937500.00000000,2980.88999557,"31",96.15774179
41016.00000000,27500000.00000000,66619.25692749,"440",151.40740211
87135.00000000,6937500.00000000,10730.18004227,"111",96.66828867
74094.00000000,1250000.00000000,1757.57000351,"20",87.87850018
99045.00000000,437500.00000000,440.82333374,"7",62.97476196
105036.00000000,20062500.00000000,38143.60643387,"321",118.82743437
102194.00000000,62500.00000000,84.31999969,"1",84.31999969
102255.00000000,5562500.00000000,9866.28660583,"89",110.85715287
68265.00000000,6437500.00000000,13543.60322189,"103",131.49129342
79025.00000000,20500000.00000000,44476.68681335,"328",135.59965492
71155.00000000,7500000.00000000,15085.23988724,"120",125.71033239
71154.00000000,27687500.00000000,55282.83979416,"443",124.79196342
97254.00000000,2625000.00000000,3396.63002777,"42",80.87214352
81044.00000000,7375000.00000000,12996.46318436,"118",110.13951851
53075.00000000,1750000.00000000,3087.57004547,"28",110.27035877
54194.00000000,875000.00000000,1565.33996582,"14",111.80999756
106096.00000000,40812500.00000000,63771.43356323,"653",97.65916319
92055.00000000,187500.00000000,285.19332886,"3",95.06444295
86065.00000000,10562500.00000000,17244.15340042,"169",102.03641065
52026.00000000,53125000.00000000,91009.89000702,"850",107.07045883
119074.00000000,3937500.00000000,5982.82332611,"63",94.96544962
90066.00000000,5062500.00000000,11706.57965851,"81",144.52567480
29165.00000000,43750000.00000000,105223.37969589,"700",150.31911385
68065.00000000,25000000.00000000,52549.82046509,"400",131.37455116
97164.00000000,3312500.00000000,4837.15666199,"53",91.26710683
103195.00000000,5062500.00000000,10499.05001831,"81",129.61790146
87184.00000000,125000.00000000,116.50000763,"2",58.25000381
75065.00000000,24937500.00000000,58372.13011551,"399",146.29606545
52165.00000000,59562500.00000000,101624.87397003,"953",106.63680375
84234.00000000,1125000.00000000,1407.75001907,"18",78.20833439
90046.00000000,44312500.00000000,80393.34682465,"709",113.38976985
85184.00000000,9937500.00000000,15806.94327164,"159",99.41473756
78104.00000000,7437500.00000000,12256.37666702,"119",102.99476191
69024.00000000,5875000.00000000,6850.36335754,"94",72.87620593
52285.00000000,7125000.00000000,12413.70325089,"114",108.89213378
70086.00000000,3625000.00000000,6798.98665619,"58",117.22390787
64056.00000000,27125000.00000000,52926.28002930,"434",121.94995398
31095.00000000,37687500.00000000,56439.80713272,"603",93.59835345
66146.00000000,17937500.00000000,45913.96678925,"287",159.97897836
76034.00000000,2625000.00000000,2764.68333817,"42",65.82579377
49066.00000000,15687500.00000000,32985.16690063,"251",131.41500757
57135.00000000,16250000.00000000,32252.21677780,"260",124.04698761
108204.00000000,375000.00000000,356.72666550,"6",59.45444425
66054.00000000,10187500.00000000,20360.69995499,"163",124.91226966
66145.00000000,13500000.00000000,19865.01992798,"216",91.96768485
63125.00000000,25750000.00000000,50304.57061386,"412",122.09847236
125224.00000000,1625000.00000000,1899.97669601,"26",73.07602677
62075.00000000,10187500.00000000,21990.54343796,"163",134.91130944
118234.00000000,32000000.00000000,50709.23026276,"512",99.04146536
126024.00000000,312500.00000000,359.93331909,"5",71.98666382
93154.00000000,5312500.00000000,6114.84671783,"85",71.93937315
65014.00000000,6625000.00000000,14755.68341446,"106",139.20456051
101164.00000000,5125000.00000000,8147.23334885,"82",99.35650425
100024.00000000,750000.00000000,867.51667786,"12",72.29305649
68244.00000000,13125000.00000000,29027.09004593,"210",138.22423831
68254.00000000,25125000.00000000,43080.15669632,"402",107.16456890
37105.00000000,35187500.00000000,67275.91977692,"563",119.49541701
82086.00000000,812500.00000000,1150.96000290,"13",88.53538484
114085.00000000,62500.00000000,71.30999756,"1",71.30999756
30115.00000000,37125000.00000000,57339.60690308,"594",96.53132475
104165.00000000,1500000.00000000,2784.11659622,"24",116.00485818
72086.00000000,62500.00000000,186.19000244,"1",186.19000244
106195.00000000,4250000.00000000,10069.78653336,"68",148.08509608
91014.00000000,562500.00000000,628.61334610,"9",69.84592734
45215.00000000,58937500.00000000,91020.05334473,"943",96.52179570
77234.00000000,34750000.00000000,88730.71612549,"556",159.58761893
113195.00000000,29312500.00000000,44268.41326523,"469",94.38894086
23065.00000000,34187500.00000000,48431.80665588,"547",88.54077999
54136.00000000,625000.00000000,1154.45666122,"10",115.44566612
50274.00000000,500000.00000000,682.14665222,"8",85.26833153
99154.00000000,625000.00000000,907.04002762,"10",90.70400276
70064.00000000,13187500.00000000,23319.83654022,"211",110.52055232
104215.00000000,4750000.00000000,9254.93000412,"76",121.77539479
61105.00000000,58125000.00000000,133370.59690094,"930",143.40924398
82064.00000000,5062500.00000000,7807.12334061,"81",96.38423877
122046.00000000,625000.00000000,823.77665329,"10",82.37766533
66185.00000000,48750000.00000000,118919.07367325,"780",152.46035086
55046.00000000,67625000.00000000,103169.85661697,"1082",95.35106896
99145.00000000,15812500.00000000,34131.88671494,"253",134.90864314
66155.00000000,25500000.00000000,50611.95000076,"408",124.04889706
63235.00000000,48562500.00000000,87653.70373917,"777",112.81042952
121174.00000000,2875000.00000000,4048.07329941,"46",88.00159347
79155.00000000,3812500.00000000,5944.58002472,"61",97.45213155
82145.00000000,8125000.00000000,11177.28997421,"130",85.97915365
95215.00000000,750000.00000000,1387.86670685,"12",115.65555890
71025.00000000,312500.00000000,386.79332352,"5",77.35866470
67086.00000000,21250000.00000000,46875.39672089,"340",137.86881388
126175.00000000,3375000.00000000,4913.25663757,"54",90.98623403
76136.00000000,20625000.00000000,34406.63003922,"330",104.26251527
70274.00000000,1687500.00000000,2989.73666763,"27",110.73098769
58025.00000000,187500.00000000,372.26998901,"3",124.08999634
68015.00000000,9812500.00000000,18195.90660095,"157",115.89749427
90054.00000000,7812500.00000000,9579.27328491,"125",76.63418628
56185.00000000,42937500.00000000,81299.89291000,"687",118.34045547
49045.00000000,750000.00000000,1394.48996735,"12",116.20749728
106116.00000000,28625000.00000000,48054.81662369,"458",104.92318040
21035.00000000,1937500.00000000,4109.73329163,"31",132.57204167
62245.00000000,51625000.00000000,105931.88059998,"826",128.24682881
98174.00000000,5812500.00000000,8208.94688797,"93",88.26824611
82034.00000000,3312500.00000000,3647.04332352,"53",68.81213818
24085.00000000,35437500.00000000,70634.83665466,"567",124.57643149
36215.00000000,23500000.00000000,51763.09354782,"376",137.66780199
49075.00000000,875000.00000000,1608.24330139,"14",114.87452153
61245.00000000,49687500.00000000,91953.53608704,"795",115.66482527
26055.00000000,875000.00000000,1663.00998688,"14",118.78642763
100116.00000000,8750000.00000000,11133.53332520,"140",79.52523804
119144.00000000,375000.00000000,501.24333191,"6",83.54055532
90074.00000000,6625000.00000000,8105.08997726,"106",76.46311299
79184.00000000,3312500.00000000,5533.04992676,"53",104.39716843
47225.00000000,56062500.00000000,86608.53636932,"897",96.55355225
109076.00000000,9750000.00000000,14162.26351166,"156",90.78374046
113116.00000000,5500000.00000000,9279.96352005,"88",105.45413091
37185.00000000,29875000.00000000,55567.65357590,"478",116.25032129
29075.00000000,11312500.00000000,15571.57338333,"181",86.03079217
125094.00000000,7375000.00000000,12260.47009659,"118",103.90228895
100135.00000000,1312500.00000000,1778.57334137,"21",84.69396864
84016.00000000,24062500.00000000,43384.20689392,"385",112.68625167
76254.00000000,20000000.00000000,50483.85326004,"320",157.76204144
37115.00000000,37500000.00000000,54610.38322449,"600",91.01730537
39185.00000000,36375000.00000000,61720.85351181,"582",106.04957648
51235.00000000,34687500.00000000,60829.63659668,"555",109.60294882
85055.00000000,18937500.00000000,32202.90040207,"303",106.28019935
62024.00000000,437500.00000000,886.46332550,"7",126.63761793
70135.00000000,33562500.00000000,61737.76381683,"537",114.96790282
108184.00000000,1562500.00000000,2304.83662796,"25",92.19346512
64015.00000000,3437500.00000000,4422.67329788,"55",80.41224178
120106.00000000,4625000.00000000,6014.37330627,"74",81.27531495
122195.00000000,2000000.00000000,2576.45332336,"32",80.51416636
69014.00000000,8562500.00000000,12810.39333725,"137",93.50652071
81055.00000000,21625000.00000000,38334.74685287,"346",110.79406605
86016.00000000,36437500.00000000,71861.14366531,"583",123.26096684
99036.00000000,15250000.00000000,31988.08008957,"244",131.09868889
97125.00000000,1625000.00000000,2388.93998718,"26",91.88230720
84055.00000000,3437500.00000000,5405.77999496,"55",98.28690900
94034.00000000,250000.00000000,284.78333282,"4",71.19583321
43205.00000000,76937500.00000000,117907.51441193,"1231",95.78189635
120234.00000000,8937500.00000000,14005.84336472,"143",97.94296059
56026.00000000,81250000.00000000,151809.91832733,"1300",116.77686025
105245.00000000,36812500.00000000,70456.57632446,"589",119.62067288
35035.00000000,500000.00000000,796.39665985,"8",99.54958248
55095.00000000,8625000.00000000,16980.77017212,"138",123.04905922
96015.00000000,9062500.00000000,15028.26004410,"145",103.64317272
49245.00000000,32812500.00000000,56476.88304138,"525",107.57501532
58164.00000000,500000.00000000,525.15333557,"8",65.64416695
66235.00000000,18812500.00000000,38911.70361328,"301",129.27476283
107035.00000000,9562500.00000000,16614.47643661,"153",108.59134926
120026.00000000,2625000.00000000,3417.60339355,"42",81.37150937
98044.00000000,3375000.00000000,3760.18665314,"54",69.63308617
44265.00000000,27812500.00000000,43414.84019852,"445",97.56143865
84264.00000000,500000.00000000,654.96999741,"8",81.87124968
87036.00000000,30062500.00000000,56640.93009567,"481",117.75661143
38205.00000000,4937500.00000000,7258.59000397,"79",91.88088613
103194.00000000,1375000.00000000,1779.80001068,"22",80.90000049
22025.00000000,187500.00000000,340.19998932,"3",113.39999644
125124.00000000,7000000.00000000,11529.67995071,"112",102.94357099
52104.00000000,187500.00000000,353.54334259,"3",117.84778086
81045.00000000,15250000.00000000,24406.02663422,"244",100.02469932
87234.00000000,875000.00000000,1148.90665436,"14",82.06476103
116046.00000000,35500000.00000000,58428.18337250,"568",102.86652002
79104.00000000,5000000.00000000,6720.10995865,"80",84.00137448
54045.00000000,500000.00000000,892.03331757,"8",111.50416470
82165.00000000,4187500.00000000,5122.85334015,"67",76.46049761
123045.00000000,4562500.00000000,6189.06009293,"73",84.78164511
48045.00000000,1125000.00000000,1982.98994446,"18",110.16610803
71265.00000000,312500.00000000,454.85333252,"5",90.97066650
56165.00000000,32312500.00000000,68418.22048950,"517",132.33698354
95086.00000000,52375000.00000000,113085.16679382,"838",134.94649975
67165.00000000,33625000.00000000,55861.86000824,"538",103.83245355
28145.00000000,1250000.00000000,1623.13999939,"20",81.15699997
82024.00000000,4375000.00000000,5227.21661377,"70",74.67452305
78014.00000000,437500.00000000,613.04999161,"7",87.57857023
60105.00000000,33937500.00000000,68857.40691376,"543",126.80922084
103095.00000000,4812500.00000000,8935.62328339,"77",116.04705563
35195.00000000,21812500.00000000,51452.86650848,"349",147.42941693
41215.00000000,23062500.00000000,39456.97355270,"369",106.92946762
82106.00000000,937500.00000000,1322.06666565,"15",88.13777771
111185.00000000,25312500.00000000,41953.90662003,"405",103.58989289
78154.00000000,8562500.00000000,16386.50664139,"137",119.60953753
65155.00000000,24437500.00000000,52530.92317963,"391",134.35018716
64095.00000000,41187500.00000000,81649.18368530,"659",123.89860954
82076.00000000,2000000.00000000,3445.76326752,"32",107.68010211
125184.00000000,1812500.00000000,2712.16003799,"29",93.52275993
77265.00000000,125000.00000000,188.97333527,"2",94.48666763
40055.00000000,1000000.00000000,2506.03661346,"16",156.62728834
109086.00000000,10062500.00000000,14573.38336182,"161",90.51790908
77044.00000000,1125000.00000000,1265.86665344,"18",70.32592519
110045.00000000,23125000.00000000,38502.25604248,"370",104.06015147
59125.00000000,11250000.00000000,24790.81664276,"180",137.72675913
98194.00000000,62500.00000000,57.91333389,"1",57.91333389
54245.00000000,43562500.00000000,78708.37282562,"697",112.92449473
65076.00000000,19687500.00000000,37784.05317688,"315",119.94937516
7025.00000000,1375000.00000000,3835.47330475,"22",174.33969567
78175.00000000,15500000.00000000,27106.46339035,"248",109.30025561
77066.00000000,62500.00000000,61.26333618,"1",61.26333618
105144.00000000,14562500.00000000,29009.63327789,"233",124.50486385
30095.00000000,54812500.00000000,83733.62065125,"877",95.47733256
107244.00000000,4250000.00000000,6407.76987839,"68",94.23190998
105095.00000000,5500000.00000000,9495.84324646,"88",107.90730962
38165.00000000,79312500.00000000,142794.88392258,"1269",112.52551925
63054.00000000,62500.00000000,53.01000214,"1",53.01000214
70126.00000000,375000.00000000,553.31999969,"6",92.21999995
76085.00000000,3500000.00000000,9202.70991898,"56",164.33410570
117126.00000000,15312500.00000000,22794.01662827,"245",93.03680256
33175.00000000,5875000.00000000,9352.55001450,"94",99.49521292
81264.00000000,1000000.00000000,1784.79668808,"16",111.54979300
31105.00000000,33812500.00000000,55530.65725708,"541",102.64446813
49095.00000000,21125000.00000000,49436.26308060,"338",146.26113337
110144.00000000,312500.00000000,476.42332458,"5",95.28466492
38185.00000000,6625000.00000000,10993.19665527,"106",103.70940241
52185.00000000,34000000.00000000,60531.94668198,"544",111.27196081
88244.00000000,3250000.00000000,4319.45662689,"52",83.06647359
62134.00000000,125000.00000000,215.72332764,"2",107.86166382
10294.00000000,3375000.00000000,8965.79338837,"54",166.03321090
96194.00000000,7312500.00000000,11137.85025024,"117",95.19530128
92175.00000000,19937500.00000000,39931.06037903,"319",125.17573787
101144.00000000,2875000.00000000,3873.35336304,"46",84.20333398
126105.00000000,312500.00000000,385.36333847,"5",77.07266769
86125.00000000,6062500.00000000,8505.72005463,"97",87.68783561
119234.00000000,28687500.00000000,44255.81356049,"459",96.41789447
50215.00000000,20437500.00000000,35754.21681213,"327",109.34011258
9015.00000000,625000.00000000,1342.35666656,"10",134.23566666
49046.00000000,4687500.00000000,7187.26007843,"75",95.83013438
25095.00000000,4687500.00000000,8518.92669678,"75",113.58568929
116174.00000000,7375000.00000000,10626.95663834,"118",90.05895456
26155.00000000,27625000.00000000,54823.67021942,"442",124.03545299
106024.00000000,312500.00000000,389.68333435,"5",77.93666687
104115.00000000,3375000.00000000,6724.28326416,"54",124.52376415
70204.00000000,12875000.00000000,20053.43657303,"206",97.34677948
93015.00000000,27062500.00000000,52145.10950089,"433",120.42750462
90135.00000000,12125000.00000000,20773.45334625,"194",107.07965642
84145.00000000,24937500.00000000,45957.50016022,"399",115.18170466
74184.00000000,21312500.00000000,36431.18657684,"341",106.83632427
75014.00000000,687500.00000000,691.53333282,"11",62.86666662
103214.00000000,6375000.00000000,8761.11341095,"102",85.89326873
14025.00000000,2875000.00000000,5768.54660034,"46",125.40318696
76255.00000000,3125000.00000000,5385.05332184,"50",107.70106644
87145.00000000,12250000.00000000,21574.63003159,"196",110.07464302
101024.00000000,500000.00000000,493.41333008,"8",61.67666626
59045.00000000,187500.00000000,323.46665955,"3",107.82221985
71015.00000000,10687500.00000000,18355.78319168,"171",107.34376135
33195.00000000,21687500.00000000,56021.80683517,"347",161.44612921
41055.00000000,2437500.00000000,4893.21672821,"39",125.46709560
