Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,stem_wood,stem_bark,branches,foliage
1835,AB,14,POPU,TRE,,17.5,24.75,109,20,8,3
1836,AB,14,POPU,TRE,,18,25.07,117,22,9,3
1837,AB,14,POPU,TRE,,18.5,25.39,125,23,9,3
1838,AB,14,POPU,TRE,,19,25.7,133,25,10,3
1839,AB,14,POPU,TRE,,19.5,26.01,142,26,11,3
1840,AB,14,POPU,TRE,,20,26.31,151,28,12,3
1841,AB,14,POPU,TRE,,20.5,26.6,160,30,12,4
1842,AB,14,POPU,TRE,,21,26.9,169,32,13,4
1843,AB,14,POPU,TRE,,21.5,27.19,179,33,14,4
1844,AB,14,POPU,TRE,,22,27.47,190,35,15,4
1845,AB,14,POPU,TRE,,22.5,27.76,200,37,16,4
1846,AB,14,POPU,TRE,,23,28.04,211,39,17,4
1847,AB,14,POPU,TRE,,23.5,28.31,222,41,18,4
1848,AB,14,POPU,TRE,,24,28.58,234,43,19,5
1849,AB,14,POPU,TRE,,24.5,28.85,246,46,20,5
1850,AB,14,POPU,TRE,,25,29.12,258,48,21,5
1851,AB,14,POPU,TRE,,25.5,29.38,271,50,22,5
1852,AB,14,POPU,TRE,,26,29.65,284,52,23,5
1853,AB,14,POPU,TRE,,26.5,29.9,297,55,24,5
1854,AB,14,POPU,TRE,,27,30.16,311,57,25,6
1855,AB,14,POPU,TRE,,27.5,30.41,325,60,27,6
1856,AB,14,POPU,TRE,,28,30.66,340,63,28,6
1857,AB,14,POPU,TRE,,28.5,30.91,354,65,29,6
1858,AB,14,POPU,TRE,,29,31.16,370,68,31,6
1859,AB,14,POPU,TRE,,29.5,31.4,385,71,32,6
1860,AB,14,POPU,TRE,,30,31.64,401,74,33,7
1861,AB,4,POPU,BAL,,15,16.35,44,11,4,1
1862,AB,4,POPU,BAL,,15.5,16.54,47,12,4,1
1863,AB,4,POPU,BAL,,16,16.74,50,13,5,1
1864,AB,4,POPU,BAL,,16.5,16.93,54,13,5,1
1865,AB,4,POPU,BAL,,17,17.11,57,14,6,1
1866,AB,4,POPU,BAL,,17.5,17.3,61,15,6,1
1867,AB,4,POPU,BAL,,18,17.48,64,16,7,1
1868,AB,4,POPU,BAL,,18.5,17.65,68,17,7,2
1869,AB,4,POPU,BAL,,19,17.83,72,18,8,2
1870,AB,4,POPU,BAL,,19.5,18,76,19,9,2
1871,AB,4,POPU,BAL,,20,18.17,81,20,10,2
1872,AB,4,POPU,BAL,,20.5,18.33,85,21,10,2
1873,AB,4,POPU,BAL,,21,18.49,90,21,11,2
1874,AB,4,POPU,BAL,,21.5,18.66,94,23,12,2
1875,AB,4,POPU,BAL,,22,18.81,99,24,13,2
1876,AB,4,POPU,BAL,,22.5,18.97,104,25,14,3
1877,AB,4,POPU,BAL,,23,19.12,109,26,15,3
1878,AB,4,POPU,BAL,,23.5,19.27,114,27,16,3
1879,AB,4,POPU,BAL,,24,19.42,119,28,17,3
1880,AB,4,POPU,BAL,,24.5,19.57,124,29,18,3
1881,AB,4,POPU,BAL,,25,19.72,130,30,19,4
1882,AB,4,POPU,BAL,,25.5,19.86,136,31,21,4
1883,AB,4,POPU,BAL,,26,20,141,33,22,4
1884,AB,4,POPU,BAL,,26.5,20.14,147,34,23,4
1885,AB,4,POPU,BAL,,27,20.28,153,35,25,4
1886,AB,4,POPU,BAL,,27.5,20.42,159,36,26,5
1887,AB,4,POPU,BAL,,28,20.56,166,38,28,5
1888,AB,4,POPU,BAL,,28.5,20.69,172,39,29,5
1889,AB,4,POPU,BAL,,29,20.82,178,40,31,5
1890,AB,4,POPU,BAL,,29.5,20.95,185,42,33,5
1891,AB,4,POPU,BAL,,30,21.08,192,43,35,6
1892,AB,5,POPU,BAL,,15,16.35,48,10,6,2
1893,AB,5,POPU,BAL,,15.5,16.54,51,11,7,2
1894,AB,5,POPU,BAL,,16,16.74,55,12,8,2
1895,AB,5,POPU,BAL,,16.5,16.93,59,12,8,2
1896,AB,5,POPU,BAL,,17,17.11,63,13,9,3
1897,AB,5,POPU,BAL,,17.5,17.3,68,14,10,3
1898,AB,5,POPU,BAL,,18,17.48,72,15,11,3
1899,AB,5,POPU,BAL,,18.5,17.65,76,16,12,3
1900,AB,5,POPU,BAL,,19,17.83,81,16,13,3
1901,AB,5,POPU,BAL,,19.5,18,86,17,14,3
1902,AB,5,POPU,BAL,,20,18.17,91,18,15,3
1903,AB,5,POPU,BAL,,20.5,18.33,96,19,16,4
1904,AB,5,POPU,BAL,,21,18.49,102,20,17,4
1905,AB,5,POPU,BAL,,21.5,18.66,107,21,18,4
1906,AB,5,POPU,BAL,,22,18.81,113,22,19,4
1907,AB,5,POPU,BAL,,22.5,18.97,119,23,20,4
1908,AB,5,POPU,BAL,,23,19.12,124,24,22,4
1909,AB,5,POPU,BAL,,23.5,19.27,131,25,23,4
1910,AB,5,POPU,BAL,,24,19.42,137,26,24,5
1911,AB,5,POPU,BAL,,24.5,19.57,143,27,26,5
1912,AB,5,POPU,BAL,,25,19.72,150,29,27,5
1913,AB,5,POPU,BAL,,25.5,19.86,157,30,29,5
1914,AB,5,POPU,BAL,,26,20,164,31,30,5
1915,AB,5,POPU,BAL,,26.5,20.14,171,32,32,5
1916,AB,5,POPU,BAL,,27,20.28,178,33,34,6
1917,AB,5,POPU,BAL,,27.5,20.42,186,35,36,6
1918,AB,5,POPU,BAL,,28,20.56,193,36,38,6
1919,AB,5,POPU,BAL,,28.5,20.69,201,37,39,6
1920,AB,5,POPU,BAL,,29,20.82,209,38,41,6
1921,AB,5,POPU,BAL,,29.5,20.95,217,40,44,7
1922,AB,5,POPU,BAL,,30,21.08,226,41,46,7
1923,AB,6,POPU,BAL,,15,16.35,55,11,10,3
1924,AB,6,POPU,BAL,,15.5,16.54,59,12,11,3
1925,AB,6,POPU,BAL,,16,16.74,64,12,12,3
1926,AB,6,POPU,BAL,,16.5,16.93,68,13,13,3
1927,AB,6,POPU,BAL,,17,17.11,73,14,14,3
1928,AB,6,POPU,BAL,,17.5,17.3,78,15,15,3
1929,AB,6,POPU,BAL,,18,17.48,83,15,16,3
1930,AB,6,POPU,BAL,,18.5,17.65,88,16,17,4
1931,AB,6,POPU,BAL,,19,17.83,93,17,18,4
1932,AB,6,POPU,BAL,,19.5,18,99,18,19,4
1933,AB,6,POPU,BAL,,20,18.17,104,19,20,4
1934,AB,6,POPU,BAL,,20.5,18.33,110,20,22,4
1935,AB,6,POPU,BAL,,21,18.49,116,21,23,4
1936,AB,6,POPU,BAL,,21.5,18.66,123,22,24,4
1937,AB,6,POPU,BAL,,22,18.81,129,23,26,5
1938,AB,6,POPU,BAL,,22.5,18.97,136,24,27,5
1939,AB,6,POPU,BAL,,23,19.12,143,25,29,5
1940,AB,6,POPU,BAL,,23.5,19.27,150,26,30,5
1941,AB,6,POPU,BAL,,24,19.42,157,27,32,5
1942,AB,6,POPU,BAL,,24.5,19.57,164,28,33,5
1943,AB,6,POPU,BAL,,25,19.72,172,29,35,5
1944,AB,6,POPU,BAL,,25.5,19.86,179,31,37,6
1945,AB,6,POPU,BAL,,26,20,187,32,38,6
1946,AB,6,POPU,BAL,,26.5,20.14,195,33,40,6
1947,AB,6,POPU,BAL,,27,20.28,204,34,42,6
1948,AB,6,POPU,BAL,,27.5,20.42,212,35,44,6
1949,AB,6,POPU,BAL,,28,20.56,221,37,46,6
1950,AB,6,POPU,BAL,,28.5,20.69,230,38,48,7
1951,AB,6,POPU,BAL,,29,20.82,239,39,50,7
1952,AB,6,POPU,BAL,,29.5,20.95,248,41,52,7
1953,AB,6,POPU,BAL,,30,21.08,258,42,54,7
1954,AB,9,POPU,BAL,,15,16.35,44,11,4,1
1955,AB,9,POPU,BAL,,15.5,16.54,47,12,4,1
1956,AB,9,POPU,BAL,,16,16.74,50,13,5,1
1957,AB,9,POPU,BAL,,16.5,16.93,54,13,5,1
1958,AB,9,POPU,BAL,,17,17.11,57,14,6,1
1959,AB,9,POPU,BAL,,17.5,17.3,61,15,6,1
1960,AB,9,POPU,BAL,,18,17.48,64,16,7,1
1961,AB,9,POPU,BAL,,18.5,17.65,68,17,7,2
1962,AB,9,POPU,BAL,,19,17.83,72,18,8,2
1963,AB,9,POPU,BAL,,19.5,18,76,19,9,2
1964,AB,9,POPU,BAL,,20,18.17,81,20,10,2
1965,AB,9,POPU,BAL,,20.5,18.33,85,21,10,2
1966,AB,9,POPU,BAL,,21,18.49,90,21,11,2
1967,AB,9,POPU,BAL,,21.5,18.66,94,23,12,2
1968,AB,9,POPU,BAL,,22,18.81,99,24,13,2
1969,AB,9,POPU,BAL,,22.5,18.97,104,25,14,3
1970,AB,9,POPU,BAL,,23,19.12,109,26,15,3
1971,AB,9,POPU,BAL,,23.5,19.27,114,27,16,3
1972,AB,9,POPU,BAL,,24,19.42,119,28,17,3
1973,AB,9,POPU,BAL,,24.5,19.57,124,29,18,3
1974,AB,9,POPU,BAL,,25,19.72,130,30,19,4
1975,AB,9,POPU,BAL,,25.5,19.86,136,31,21,4
1976,AB,9,POPU,BAL,,26,20,141,33,22,4
1977,AB,9,POPU,BAL,,26.5,20.14,147,34,23,4
1978,AB,9,POPU,BAL,,27,20.28,153,35,25,4
1979,AB,9,POPU,BAL,,27.5,20.42,159,36,26,5
1980,AB,9,POPU,BAL,,28,20.56,166,38,28,5
1981,AB,9,POPU,BAL,,28.5,20.69,172,39,29,5
1982,AB,9,POPU,BAL,,29,20.82,178,40,31,5
1983,AB,9,POPU,BAL,,29.5,20.95,185,42,33,5
1984,AB,9,POPU,BAL,,30,21.08,192,43,35,6
1985,AB,10,POPU,BAL,,15,16.35,48,10,6,2
1986,AB,10,POPU,BAL,,15.5,16.54,51,11,7,2
1987,AB,10,POPU,BAL,,16,16.74,55,12,8,2
1988,AB,10,POPU,BAL,,16.5,16.93,59,12,8,2
1989,AB,10,POPU,BAL,,17,17.11,63,13,9,3
1990,AB,10,POPU,BAL,,17.5,17.3,68,14,10,3
1991,AB,10,POPU,BAL,,18,17.48,72,15,11,3
1992,AB,10,POPU,BAL,,18.5,17.65,76,16,12,3
1993,AB,10,POPU,BAL,,19,17.83,81,16,13,3
1994,AB,10,POPU,BAL,,19.5,18,86,17,14,3
1995,AB,10,POPU,BAL,,20,18.17,91,18,15,3
1996,AB,10,POPU,BAL,,20.5,18.33,96,19,16,4
1997,AB,10,POPU,BAL,,21,18.49,102,20,17,4
1998,AB,10,POPU,BAL,,21.5,18.66,107,21,18,4
1999,AB,10,POPU,BAL,,22,18.81,113,22,19,4
2000,AB,10,POPU,BAL,,22.5,18.97,119,23,20,4
2001,AB,10,POPU,BAL,,23,19.12,124,24,22,4
2002,AB,10,POPU,BAL,,23.5,19.27,131,25,23,4
2003,AB,10,POPU,BAL,,24,19.42,137,26,24,5
2004,AB,10,POPU,BAL,,24.5,19.57,143,27,26,5
2005,AB,10,POPU,BAL,,25,19.72,150,29,27,5
2006,AB,10,POPU,BAL,,25.5,19.86,157,30,29,5
2007,AB,10,POPU,BAL,,26,20,164,31,30,5
2008,AB,10,POPU,BAL,,26.5,20.14,171,32,32,5
2009,AB,10,POPU,BAL,,27,20.28,178,33,34,6
2010,AB,10,POPU,BAL,,27.5,20.42,186,35,36,6
2011,AB,10,POPU,BAL,,28,20.56,193,36,38,6
2012,AB,10,POPU,BAL,,28.5,20.69,201,37,39,6
2013,AB,10,POPU,BAL,,29,20.82,209,38,41,6
2014,AB,10,POPU,BAL,,29.5,20.95,217,40,44,7
2015,AB,10,POPU,BAL,,30,21.08,226,41,46,7
2016,AB,14,POPU,BAL,,15,16.35,48,10,6,2
2017,AB,14,POPU,BAL,,15.5,16.54,51,11,7,2
2018,AB,14,POPU,BAL,,16,16.74,55,12,8,2
2019,AB,14,POPU,BAL,,16.5,16.93,59,12,8,2
2020,AB,14,POPU,BAL,,17,17.11,63,13,9,3
2021,AB,14,POPU,BAL,,17.5,17.3,68,14,10,3
2022,AB,14,POPU,BAL,,18,17.48,72,15,11,3
2023,AB,14,POPU,BAL,,18.5,17.65,76,16,12,3
2024,AB,14,POPU,BAL,,19,17.83,81,16,13,3
2025,AB,14,POPU,BAL,,19.5,18,86,17,14,3
2026,AB,14,POPU,BAL,,20,18.17,91,18,15,3
2027,AB,14,POPU,BAL,,20.5,18.33,96,19,16,4
2028,AB,14,POPU,BAL,,21,18.49,102,20,17,4
2029,AB,14,POPU,BAL,,21.5,18.66,107,21,18,4
2030,AB,14,POPU,BAL,,22,18.81,113,22,19,4
2031,AB,14,POPU,BAL,,22.5,18.97,119,23,20,4
2032,AB,14,POPU,BAL,,23,19.12,124,24,22,4
2033,AB,14,POPU,BAL,,23.5,19.27,131,25,23,4
2034,AB,14,POPU,BAL,,24,19.42,137,26,24,5
2035,AB,14,POPU,BAL,,24.5,19.57,143,27,26,5
2036,AB,14,POPU,BAL,,25,19.72,150,29,27,5
2037,AB,14,POPU,BAL,,25.5,19.86,157,30,29,5
2038,AB,14,POPU,BAL,,26,20,164,31,30,5
2039,AB,14,POPU,BAL,,26.5,20.14,171,32,32,5
2040,AB,14,POPU,BAL,,27,20.28,178,33,34,6
2041,AB,14,POPU,BAL,,27.5,20.42,186,35,36,6
2042,AB,14,POPU,BAL,,28,20.56,193,36,38,6
2043,AB,14,POPU,BAL,,28.5,20.69,201,37,39,6
2044,AB,14,POPU,BAL,,29,20.82,209,38,41,6
2045,AB,14,POPU,BAL,,29.5,20.95,217,40,44,7
2046,AB,14,POPU,BAL,,30,21.08,226,41,46,7
2140,AB,9,PSEU,MEN,GLA,15,60.05,30,7,13,11
2141,AB,9,PSEU,MEN,GLA,15.5,58.52,33,7,14,12
2142,AB,9,PSEU,MEN,GLA,16,57.08,36,8,15,12
2143,AB,9,PSEU,MEN,GLA,16.5,55.72,39,9,16,13
2144,AB,9,PSEU,MEN,GLA,17,54.42,43,9,17,14
2145,AB,9,PSEU,MEN,GLA,17.5,53.2,46,10,18,14
2146,AB,9,PSEU,MEN,GLA,18,52.03,50,11,20,15
2147,AB,9,PSEU,MEN,GLA,18.5,50.93,53,12,21,16
2148,AB,9,PSEU,MEN,GLA,19,49.87,57,12,22,17
2149,AB,9,PSEU,MEN,GLA,19.5,48.86,62,13,23,17
2150,AB,9,PSEU,MEN,GLA,20,47.9,66,14,24,18
2151,AB,9,PSEU,MEN,GLA,20.5,46.98,70,15,26,19
2152,AB,9,PSEU,MEN,GLA,21,46.1,75,16,27,20
2153,AB,9,PSEU,MEN,GLA,21.5,45.25,80,17,29,20
2154,AB,9,PSEU,MEN,GLA,22,44.44,85,18,30,21
2155,AB,9,PSEU,MEN,GLA,22.5,43.67,91,19,32,22
2156,AB,9,PSEU,MEN,GLA,23,42.92,96,20,33,23
2157,AB,9,PSEU,MEN,GLA,23.5,42.2,102,21,35,24
2158,AB,9,PSEU,MEN,GLA,24,41.51,108,23,36,24
2159,AB,9,PSEU,MEN,GLA,24.5,40.84,114,24,38,25
2160,AB,9,PSEU,MEN,GLA,25,40.2,120,25,39,26
2161,AB,9,PSEU,MEN,GLA,25.5,39.57,127,26,41,27
2162,AB,9,PSEU,MEN,GLA,26,38.98,134,28,43,28
2163,AB,9,PSEU,MEN,GLA,26.5,38.4,141,29,45,29
2164,AB,9,PSEU,MEN,GLA,27,37.84,148,30,47,30
2165,AB,9,PSEU,MEN,GLA,27.5,37.3,156,32,48,31
2166,AB,9,PSEU,MEN,GLA,28,36.77,163,33,50,32
2167,AB,9,PSEU,MEN,GLA,28.5,36.26,171,35,52,32
2168,AB,9,PSEU,MEN,GLA,29,35.77,180,37,54,33
2169,AB,9,PSEU,MEN,GLA,29.5,35.29,188,38,56,34
2170,AB,9,PSEU,MEN,GLA,30,34.83,197,40,58,35
2171,AB,10,PSEU,MEN,GLA,15,60.05,30,7,13,11
2172,AB,10,PSEU,MEN,GLA,15.5,58.52,33,7,14,12
2173,AB,10,PSEU,MEN,GLA,16,57.08,36,8,15,12
2174,AB,10,PSEU,MEN,GLA,16.5,55.72,39,9,16,13
2175,AB,10,PSEU,MEN,GLA,17,54.42,43,9,17,14
2176,AB,10,PSEU,MEN,GLA,17.5,53.2,46,10,18,14
2177,AB,10,PSEU,MEN,GLA,18,52.03,50,11,20,15
2178,AB,10,PSEU,MEN,GLA,18.5,50.93,53,12,21,16
2179,AB,10,PSEU,MEN,GLA,19,49.87,57,12,22,17
2180,AB,10,PSEU,MEN,GLA,19.5,48.86,62,13,23,17
2181,AB,10,PSEU,MEN,GLA,20,47.9,66,14,24,18
2182,AB,10,PSEU,MEN,GLA,20.5,46.98,70,15,26,19
2183,AB,10,PSEU,MEN,GLA,21,46.1,75,16,27,20
2184,AB,10,PSEU,MEN,GLA,21.5,45.25,80,17,29,20
2185,AB,10,PSEU,MEN,GLA,22,44.44,85,18,30,21
2186,AB,10,PSEU,MEN,GLA,22.5,43.67,91,19,32,22
2187,AB,10,PSEU,MEN,GLA,23,42.92,96,20,33,23
2188,AB,10,PSEU,MEN,GLA,23.5,42.2,102,21,35,24
2189,AB,10,PSEU,MEN,GLA,24,41.51,108,23,36,24
2190,AB,10,PSEU,MEN,GLA,24.5,40.84,114,24,38,25
2191,AB,10,PSEU,MEN,GLA,25,40.2,120,25,39,26
2192,AB,10,PSEU,MEN,GLA,25.5,39.57,127,26,41,27
2193,AB,10,PSEU,MEN,GLA,26,38.98,134,28,43,28
2194,AB,10,PSEU,MEN,GLA,26.5,38.4,141,29,45,29
2195,AB,10,PSEU,MEN,GLA,27,37.84,148,30,47,30
2196,AB,10,PSEU,MEN,GLA,27.5,37.3,156,32,48,31
2197,AB,10,PSEU,MEN,GLA,28,36.77,163,33,50,32
2198,AB,10,PSEU,MEN,GLA,28.5,36.26,171,35,52,32
2199,AB,10,PSEU,MEN,GLA,29,35.77,180,37,54,33
2200,AB,10,PSEU,MEN,GLA,29.5,35.29,188,38,56,34
2201,AB,10,PSEU,MEN,GLA,30,34.83,197,40,58,35
2202,AB,14,PSEU,MEN,GLA,15,60.05,30,7,13,11
2203,AB,14,PSEU,MEN,GLA,15.5,58.52,33,7,14,12
2204,AB,14,PSEU,MEN,GLA,16,57.08,36,8,15,12
2205,AB,14,PSEU,MEN,GLA,16.5,55.72,39,9,16,13
2206,AB,14,PSEU,MEN,GLA,17,54.42,43,9,17,14
2207,AB,14,PSEU,MEN,GLA,17.5,53.2,46,10,18,14
2208,AB,14,PSEU,MEN,GLA,18,52.03,50,11,20,15
2209,AB,14,PSEU,MEN,GLA,18.5,50.93,53,12,21,16
2210,AB,14,PSEU,MEN,GLA,19,49.87,57,12,22,17
2211,AB,14,PSEU,MEN,GLA,19.5,48.86,62,13,23,17
2212,AB,14,PSEU,MEN,GLA,20,47.9,66,14,24,18
2213,AB,14,PSEU,MEN,GLA,20.5,46.98,70,15,26,19
2214,AB,14,PSEU,MEN,GLA,21,46.1,75,16,27,20
2215,AB,14,PSEU,MEN,GLA,21.5,45.25,80,17,29,20
2216,AB,14,PSEU,MEN,GLA,22,44.44,85,18,30,21
2217,AB,14,PSEU,MEN,GLA,22.5,43.67,91,19,32,22
2218,AB,14,PSEU,MEN,GLA,23,42.92,96,20,33,23
2219,AB,14,PSEU,MEN,GLA,23.5,42.2,102,21,35,24
2220,AB,14,PSEU,MEN,GLA,24,41.51,108,23,36,24
2221,AB,14,PSEU,MEN,GLA,24.5,40.84,114,24,38,25
2222,AB,14,PSEU,MEN,GLA,25,40.2,120,25,39,26
2223,AB,14,PSEU,MEN,GLA,25.5,39.57,127,26,41,27
2224,AB,14,PSEU,MEN,GLA,26,38.98,134,28,43,28
2225,AB,14,PSEU,MEN,GLA,26.5,38.4,141,29,45,29
2226,AB,14,PSEU,MEN,GLA,27,37.84,148,30,47,30
2227,AB,14,PSEU,MEN,GLA,27.5,37.3,156,32,48,31
2228,AB,14,PSEU,MEN,GLA,28,36.77,163,33,50,32
2229,AB,14,PSEU,MEN,GLA,28.5,36.26,171,35,52,32
2230,AB,14,PSEU,MEN,GLA,29,35.77,180,37,54,33
2231,AB,14,PSEU,MEN,GLA,29.5,35.29,188,38,56,34
2232,AB,14,PSEU,MEN,GLA,30,34.83,197,40,58,35
