TRM,FMU,Ecozone,sp,vol,stems,residue,r2,res
"80175",S21,"9",Sw,"100.8924306","211.9588879","11.91370039","11.91370039",
"93235",P20,"9",Sw,"100.9954666","221.9680585","11.90454652","11.90454652",
"53045",WO2,"9",Sw,"83.77637626","301.3538714","11.90227251","11.90227251",
"76076",G16,"9",Sw,"108.6233205","258.6269536","11.9000727","11.9000727",
"69235",G14,"9",Sw,"83.69097751","301.0466817","11.89013974","11.89013974",
"69235",GO4,"9",Sw,"83.69097751","301.0466817","11.89013974","11.89013974",
"44015",RO1,"9",Sw,"83.68376464","301.0207361","11.88911499","11.88911499",
"127185",F26,"4",Sw,"93.19714938","391.5846612","11.88694398","11.88694398",
"79086",G9,"9",Sw,"83.60633675","300.7422185","11.87811466","11.87811466",
"79086",GO3,"9",Sw,"83.60633675","300.7422185","11.87811466","11.87811466",
"57045",WO2,"9",Sw,"83.51553873","300.4156069","11.86521481","11.86521481",
"82136",GO3,"9",Sw,"83.47189779","300.2586251","11.85901466","11.85901466",
"82136",PO2,"9",Sw,"83.47189779","300.2586251","11.85901466","11.85901466",
"92135",P21,"9",Sw,"83.33142971","299.7533443","11.83905809","11.83905809",
"64116",G16,"14",Pl,"224.5656321","534.6800765","11.8114037","11.8114037",
"55046",E8,"14",Pl,"226.9105279","1319.247255","11.80818641","11.80818641",
"59066",G16,"14",Pl,"224.2970303","534.0405483","11.79727614","11.79727614",
"78195",S21,"9",Sw,"99.86293898","209.7960903","11.79213472","11.79213472",
"96155",P21,"9",Sw,"82.98637277","298.5121323","11.79003518","11.79003518",
"103255",M1,"4",Sw,"105.00109","377.7017626","11.7865612","11.7865612",
"24025",BO1,"10",Sw,"78.26152571","281.5162795","11.78393364","11.78393364",
"24025",,"10",Sw,"78.26152571","281.5162795","11.78393364","11.78393364",
"60096",G16,"14",Pl,"223.5221321","532.1955527","11.75651908","11.75651908",
"99025",F23,"9",Sw,"82.72958951","297.5884515","11.75355348","11.75355348",
"31045",BO2,"9",Sw,"82.67486327","297.3915945","11.74577842","11.74577842",
"69245",G14,"9",Sw,"82.63150834","297.2356415","11.7396189","11.7396189",
"69245",GO4,"9",Sw,"82.63150834","297.2356415","11.7396189","11.7396189",
"96106",P20,"9",Sw,"99.32648444","218.2999658","11.70782011","11.70782011",
"90225",PO5,"9",Sw,"82.38799575","296.3596969","11.70502259","11.70502259",
"76136",G16,"9",Sw,"106.8139126","254.3188395","11.7018456","11.7018456",
"83125",S19,"9",Sw,"95.07839865","237.6959966","11.69958711","11.69958711",
"101056",P19,"4",Sw,"104.1624104","374.6849295","11.69241791","11.69241791",
"92055",S14,"9",Sw,"83.81691028","367.6180276","11.669924","11.669924",
"68066",G16,"9",Sw,"106.4643464","253.486539","11.66354937","11.66354937",
"82135",S19,"9",Sw,"94.531035","236.3275875","11.63223292","11.63223292",
"59034",LO1,"9",Sw,"81.84754719","294.4156374","11.62824001","11.62824001",
"92095",P21,"9",Sw,"81.81221419","294.2885402","11.62322019","11.62322019",
"71126",GO1,"9",Sw,"81.63602371","293.6547615","11.59818846","11.59818846",
"59076",E8,"14",Pl,"222.5244546","1293.746829","11.57993975","11.57993975",
"83076",GO3,"9",Sw,"81.35768131","292.6535299","11.55864382","11.55864382",
"83076",PO2,"9",Sw,"81.35768131","292.6535299","11.55864382","11.55864382",
"101056",P20,"9",Sw,"98.0088157","215.4039905","11.55250374","11.55250374",
"78165",S21,"9",Sw,"97.78796692","205.4369053","11.5471154","11.5471154",
"81235",PO5,"9",Sw,"80.7653731","290.5229248","11.47449344","11.47449344",
"81235",GO3,"9",Sw,"80.7653731","290.5229248","11.47449344","11.47449344",
"63134",LO1,"9",Sw,"80.72535715","290.3789825","11.46880829","11.46880829",
"73036",GO1,"9",Sw,"80.62641076","290.0230603","11.45475079","11.45475079",
"59066",E8,"14",Pl,"220.1045624","1279.677689","11.45401109","11.45401109",
"62065",W16,"9",Sw,"95.22562052","314.2759753","11.45095944","11.45095944",
"64124",LO1,"9",Sw,"80.55815765","289.7775455","11.44505394","11.44505394",
"80185",S21,"9",Sw,"96.89170208","203.553996","11.44128158","11.44128158",
"82066",G15,"9",Sw,"86.31052378","205.5012471","11.43840491","11.43840491",
"64254",SO1,"9",Sw,"80.46112486","289.4285067","11.4312683","11.4312683",
"68046",G16,"9",Sw,"104.2895082","248.3083528","11.42528808","11.42528808",
"104145",FO1,"9",Sw,"80.40185963","289.2153224","11.42284837","11.42284837",
"76225",PO5,"9",Sw,"80.36995598","289.1005611","11.41831576","11.41831576",
"76225",GO4,"9",Sw,"80.36995598","289.1005611","11.41831576","11.41831576",
"84076",G15,"9",Sw,"86.04488543","204.8687748","11.40320088","11.40320088",
"73265",G15,"9",Sw,"85.91628117","204.5625742","11.38615744","11.38615744",
"78036",GO3,"9",Sw,"80.04577568","287.9344449","11.37225884","11.37225884",
"58244",LO1,"9",Sw,"79.93401708","287.5324355","11.35638107","11.35638107",
"70096",GO1,"9",Sw,"79.9008131","287.4129967","11.35166372","11.35166372",
"83116",GO3,"9",Sw,"79.86095624","287.2696268","11.34600118","11.34600118",
"83116",PO2,"9",Sw,"79.86095624","287.2696268","11.34600118","11.34600118",
"102175",FO1,"9",Sw,"79.81502617","287.1044107","11.33947581","11.33947581",
"62244",LO1,"9",Sw,"79.71310443","286.7377857","11.32499558","11.32499558",
"62244",SO1,"9",Sw,"79.71310443","286.7377857","11.32499558","11.32499558",
"80105",S19,"9",Sw,"91.99898008","229.9974502","11.3206585","11.3206585",
"73215",GO4,"9",Sw,"79.54377952","286.1287033","11.30093927","11.30093927",
"100056",P19,"4",Sw,"100.5363223","361.6414471","11.285383","11.285383",
"115014",A12,"6",Sw,"85.89172245","308.9630304","11.28073458","11.28073458",
"87026",P19,"9",Sw,"79.33733209","285.3860866","11.27160888","11.27160888",
"87026",PO5,"9",Sw,"79.33733209","285.3860866","11.27160888","11.27160888",
"83126",PO2,"9",Sw,"79.2225143","284.973073","11.25529649","11.25529649",
"93126",P20,"9",Sw,"95.42994743","209.7361482","11.24852715","11.24852715",
"69016",G15,"9",Sw,"84.65663781","201.5634234","11.21922171","11.21922171",
"73175",SO2,"9",Sw,"78.89034984","283.7782368","11.20810524","11.20810524",
"68154",LO1,"9",Sw,"78.64773405","282.9055181","11.17363634","11.17363634",
"119076",F20,"4",Sw,"99.50241584","357.9223591","11.16932514","11.16932514",
"58064",LO1,"9",Sw,"78.60096421","282.7372813","11.16699166","11.16699166",
"103125",F26,"9",Sw,"70.62200953","296.7311325","11.13216517","11.13216517",
"72185",SO2,"9",Sw,"78.10792915","280.9637739","11.09694521","11.09694521",
"83105",S19,"9",Sw,"89.82028041","224.550701","11.05256515","11.05256515",
"116035",F10,"4",Pj,"143.7310871","517.0182988","11.02567373","11.02567373",
"66144",LO1,"9",Sw,"77.35151739","278.2428683","10.98948033","10.98948033",
"75135",S19,"9",Sw,"89.29057144","223.2264286","10.9873834","10.9873834",
"53015",WO2,"10",Sw,"72.80933984","261.9041001","10.96299135","10.96299135",
"104155",FO1,"9",Sw,"76.91850791","276.6852803","10.92796183","10.92796183",
"67056",G16,"9",Sw,"99.65735685","237.2794211","10.91781936","10.91781936",
"95225",PO5,"9",Sw,"76.84063104","276.4051476","10.91689771","10.91689771",
"91105",P21,"9",Sw,"76.83022787","276.3677262","10.91541971","10.91541971",
"100205",P21,"9",Sw,"76.81961197","276.3295395","10.91391149","10.91391149",
"100205",PO5,"9",Sw,"76.81961197","276.3295395","10.91391149","10.91391149",
"75106",G16,"9",Sw,"99.56883143","237.0686463","10.90812109","10.90812109",
"87255",PO5,"9",Sw,"76.64812995","275.7126977","10.88954871","10.88954871",
"51264",RO1,"10",Sw,"72.25481496","259.9094063","10.87949586","10.87949586",
"51264",WO2,"10",Sw,"72.25481496","259.9094063","10.87949586","10.87949586",
"118014",A12,"5",Sw,"72.0196954","259.0636525","10.84409362","10.84409362",
"118014",A13,"5",Sw,"72.0196954","259.0636525","10.84409362","10.84409362",
"60026",E8,"14",Pl,"207.9596868","1209.067947","10.82200447","10.82200447",
"85265",P19,"9",Sw,"76.17083566","273.9958117","10.82173858","10.82173858",
"85265",P22,"9",Sw,"76.17083566","273.9958117","10.82173858","10.82173858",
"62094",LO1,"9",Sw,"76.0993343","273.7386126","10.81158024","10.81158024",
"75136",G16,"9",Sw,"98.64238868","234.8628302","10.80662597","10.80662597",
"23015",,"10",Sw,"71.60861431","257.5849436","10.78219664","10.78219664",
"74125",SO2,"9",Sw,"75.81484339","272.715264","10.77116207","10.77116207",
"65214",LO1,"9",Sw,"75.55709016","271.7880941","10.73454257","10.73454257",
"66045",W16,"9",Sw,"89.14785157","294.2173319","10.72010271","10.72010271",
"127234",,"4",Sw,"95.22604685","342.5397369","10.68929503","10.68929503",
"75116",G16,"9",Sw,"97.41101215","231.9309813","10.67172428","10.67172428",
"86086",PO2,"9",Sw,"75.05041655","269.9655272","10.66255846","10.66255846",
"57095",WO2,"9",Sw,"74.87216805","269.3243455","10.63723435","10.63723435",
"122126",F20,"4",Sw,"94.68346626","340.5880081","10.62838938","10.62838938",
"62104",LO1,"9",Sw,"74.7956514","269.0491058","10.62636348","10.62636348",
"77245",S19,"9",Sw,"86.27700033","215.6925008","10.61655744","10.61655744",
"83076",G15,"9",Sw,"80.0585412","190.6155743","10.60985348","10.60985348",
"85245",P19,"9",Sw,"74.67861454","268.6281099","10.60973583","10.60973583",
"85245",PO5,"9",Sw,"74.67861454","268.6281099","10.60973583","10.60973583",
"82116",GO3,"9",Sw,"74.53491036","268.1111883","10.58931949","10.58931949",
"63144",LO1,"9",Sw,"74.4485301","267.800468","10.57704728","10.57704728",
"63144",M7,"9",Sw,"74.4485301","267.800468","10.57704728","10.57704728",
"87185",P21,"9",Sw,"74.38572582","267.5745533","10.56812456","10.56812456",
"77165",S16,"9",Sw,"74.35179638","267.452505","10.56330414","10.56330414",
"77165",SO2,"9",Sw,"74.35179638","267.452505","10.56330414","10.56330414",
"100066",P19,"4",Sw,"94.0848467","338.4347004","10.56119326","10.56119326",
"95116",P20,"9",Sw,"89.43744678","196.5658171","10.54217859","10.54217859",
"70045",S20,"9",Sw,"74.19819023","266.8999649","10.54148101","10.54148101",
"70045",S17,"9",Sw,"74.19819023","266.8999649","10.54148101","10.54148101",
"93225",PO5,"9",Sw,"74.16545675","266.7822185","10.5368305","10.5368305",
"78106",G11,"9",Sw,"74.13075185","266.6573808","10.53189991","10.53189991",
"78106",GO3,"9",Sw,"74.13075185","266.6573808","10.53189991","10.53189991",
"76106",G16,"9",Sw,"95.97395865","228.5094254","10.51428993","10.51428993",
"88215",P21,"9",Sw,"73.95788312","266.0355508","10.50734011","10.50734011",
"88215",PO5,"9",Sw,"73.95788312","266.0355508","10.50734011","10.50734011",
"88215",P22,"9",Sw,"73.95788312","266.0355508","10.50734011","10.50734011",
"71205",GO4,"9",Sw,"73.81493418","265.521346","10.48703108","10.48703108",
"71205",SO2,"9",Sw,"73.81493418","265.521346","10.48703108","10.48703108",
"120086",F20,"4",Sw,"93.36281831","335.8374759","10.48014427","10.48014427",
"100066",P20,"9",Sw,"88.52660345","194.5639636","10.43481558","10.43481558",
"80125",M3,"9",Sw,"73.44630063","264.195326","10.4346586","10.4346586",
"82225",PO5,"9",Sw,"73.41100734","264.0683717","10.42964441","10.42964441",
"82225",GO3,"9",Sw,"73.41100734","264.0683717","10.42964441","10.42964441",
"83116",G15,"9",Sw,"78.58571621","187.1088481","10.4146656","10.4146656",
"98214",A9,"9",Sw,"73.19208004","263.2808635","10.39854098","10.39854098",
"85255",P19,"9",Sw,"73.14636717","263.1164287","10.39204647","10.39204647",
"85255",PO5,"9",Sw,"73.14636717","263.1164287","10.39204647","10.39204647",
"85255",P22,"9",Sw,"73.14636717","263.1164287","10.39204647","10.39204647",
"100145",P21,"9",Sw,"73.0939951","262.9280399","10.38460586","10.38460586",
"88016",P19,"9",Sw,"72.94821568","262.4036535","10.3638947","10.3638947",
"81136",GO3,"9",Sw,"72.81632679","261.9292331","10.34515699","10.34515699",
"53015",WO2,"9",Sw,"72.80933984","261.9041001","10.34416434","10.34416434",
"75195",PO5,"9",Sw,"72.76713499","261.7522841","10.33816821","10.33816821",
"75195",SO2,"9",Sw,"72.76713499","261.7522841","10.33816821","10.33816821",
"83126",G15,"9",Sw,"77.95746907","185.6130216","10.3314064","10.3314064",
"57025",WO2,"9",Sw,"72.60200762","261.1583008","10.31470825","10.31470825",
"67026",G15,"9",Sw,"77.80138534","185.2413937","10.31072121","10.31072121",
"61154",LO1,"9",Sw,"72.54833004","260.965216","10.30708217","10.30708217",
"59024",LO1,"9",Sw,"72.33292482","260.1903771","10.27647913","10.27647913",
"59024",M9,"9",Sw,"72.33292482","260.1903771","10.27647913","10.27647913",
"90235",PO5,"9",Sw,"72.24261925","259.8655369","10.26364924","10.26364924",
"114024",A12,"6",Sw,"78.03527167","280.7024161","10.24889433","10.24889433",
"99066",P20,"9",Sw,"86.89352206","190.9747738","10.24232087","10.24232087",
"102125",F26,"9",Sw,"64.94920407","272.8958154","10.23795941","10.23795941",
"102036",P19,"4",Sw,"91.19912996","328.0544243","10.23726637","10.23726637",
"63096",G16,"14",Pl,"194.2389987","462.4738064","10.21632387","10.21632387",
"103036",P19,"4",Sw,"90.89990242","326.9780663","10.20367754","10.20367754",
"70106",GO1,"9",Sw,"71.75878021","258.1251087","10.19490929","10.19490929",
"86255",P19,"9",Sw,"71.39672955","256.8227682","10.14347205","10.14347205",
"86255",PO5,"9",Sw,"71.39672955","256.8227682","10.14347205","10.14347205",
"56094",LO1,"9",Sw,"71.34929841","256.6521526","10.13673342","10.13673342",
"85026",P19,"9",Sw,"70.96726259","255.277923","10.08245685","10.08245685",
"85026",PO2,"9",Sw,"70.96726259","255.277923","10.08245685","10.08245685",
"58044",LO1,"9",Sw,"70.73241691","254.4331543","10.04909186","10.04909186",
"97025",F23,"9",Sw,"70.63784409","254.0929643","10.03565572","10.03565572",
"107195",F11,"9",Sw,"70.49709424","253.5866699","10.01565912","10.01565912",
"107195",FO1,"9",Sw,"70.49709424","253.5866699","10.01565912","10.01565912",
"64174",LO1,"9",Sw,"70.31648947","252.9370125","9.990000245","9.990000245",
"64174",M7,"9",Sw,"70.31648947","252.9370125","9.990000245","9.990000245",
"63114",LO1,"9",Sw,"70.18554778","252.4659992","9.971397104","9.971397104",
"51254",RO1,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"51254",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"52264",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"49284",RO1,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"56274",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"56015",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"50284",RO1,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"50284",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"55274",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"52015",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"55015",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"58015",WO2,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"52234",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"51254",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"52264",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"53194",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"54194",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"55204",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"49214",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"54214",,"10",Sw,"66.09549511","237.7535795","9.952079535","9.952079535",
"123065",,"4",Sw,"88.64652024","318.872375","9.950731333","9.950731333",
"65134",LO1,"9",Sw,"69.97662131","251.7144651","9.941714515","9.941714515",
"81185",PO5,"9",Sw,"69.71770645","250.7831167","9.904929978","9.904929978",
"59075",WO2,"9",Sw,"69.70330705","250.7313203","9.902884228","9.902884228",
"65174",LO1,"9",Sw,"69.69199384","250.6906253","9.901276937","9.901276937",
"109175",FO1,"9",Sw,"69.51053467","250.0378945","9.87549668","9.87549668",
"74095",SO2,"9",Sw,"69.49061479","249.9662402","9.872666625","9.872666625",
"69066",GO1,"9",Sw,"69.26989794","249.1722947","9.841308953","9.841308953",
"89215",P21,"9",Sw,"69.16633148","248.7997535","9.826595066","9.826595066",
"89215",PO5,"9",Sw,"69.16633148","248.7997535","9.826595066","9.826595066",
"75086",G12,"9",Sw,"68.69391672","247.1004199","9.759478183","9.759478183",
"75086",GO1,"9",Sw,"68.69391672","247.1004199","9.759478183","9.759478183",
"71146",G12,"9",Sw,"68.64677391","246.9308414","9.752780513","9.752780513",
"74066",GO1,"9",Sw,"68.5421454","246.5544799","9.737915737","9.737915737",
"75076",G12,"9",Sw,"68.10423865","244.9792757","9.675701474","9.675701474",
"75076",GO1,"9",Sw,"68.10423865","244.9792757","9.675701474","9.675701474",
"60045",WO2,"9",Sw,"68.08495042","244.9098936","9.672961157","9.672961157",
"76096",G16,"9",Sw,"87.87222935","209.2195937","9.626716555","9.626716555",
"60234",LO1,"9",Sw,"67.75662619","243.7288712","9.626315496","9.626315496",
"103016",P20,"4",Sw,"117.1794789","257.5373162","9.572327246","9.572327246",
"74215",GO4,"9",Sw,"67.09400391","241.3453378","9.532175462","9.532175462",
"74215",SO2,"9",Sw,"67.09400391","241.3453378","9.532175462","9.532175462",
"63264",SO1,"9",Sw,"67.0904568","241.3325784","9.531671517","9.531671517",
"104016",P20,"4",Sw,"116.4322629","255.8950834","9.511287585","9.511287585",
"119164",,"9",Sw,"66.58077526","239.4991916","9.459260071","9.459260071",
"118014",A12,"6",Sw,"72.0196954","259.0636525","9.458828455","9.458828455",
"80126",GO3,"9",Sw,"66.46808725","239.093839","9.443250266","9.443250266",
"126145",F10,"4",Sw,"84.11998054","302.5898581","9.442619111","9.442619111",
"69275",GO2,"9",Sw,"66.46237465","239.0732901","9.442438666","9.442438666",
"86245",P19,"9",Sw,"66.32738639","238.5877208","9.423260622","9.423260622",
"86245",PO5,"9",Sw,"66.32738639","238.5877208","9.423260622","9.423260622",
"102064",A11,"9",Sw,"66.30818754","238.5186602","9.420533004","9.420533004",
"58034",LO1,"9",Sw,"66.3048018","238.5064813","9.420051985","9.420051985",
"58034",M10,"9",Sw,"66.3048018","238.5064813","9.420051985","9.420051985",
"49284",RO1,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"56274",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"56015",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"55274",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"52015",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"55015",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"58015",WO2,"9",Sw,"66.09549511","237.7535795","9.390315377","9.390315377",
"125075",,"4",Sw,"83.64808873","300.8924055","9.389648406","9.389648406",
"75245",GO4,"9",Sw,"66.0120389","237.4533773","9.378458592","9.378458592",
"76086",G16,"9",Sw,"85.45825677","203.4720399","9.362257237","9.362257237",
"79056",GO3,"9",Sw,"65.36416482","235.122895","9.286413862","9.286413862",
"57035",WO2,"9",Sw,"65.17430652","234.4399515","9.259440325","9.259440325",
"99214",A9,"9",Sw,"65.13426702","234.2959245","9.253751835","9.253751835",
"103026",P20,"4",Sw,"113.232938","248.8636","9.249936488","9.249936488",
"49204",,"10",Sw,"61.39473208","220.84436","9.244279896","9.244279896",
"101225",PO5,"9",Sw,"64.94638936","233.6201056","9.227059692","9.227059692",
"101225",M1,"9",Sw,"64.94638936","233.6201056","9.227059692","9.227059692",
"85205",PO5,"9",Sw,"64.64134549","232.5228255","9.183721516","9.183721516",
"83096",GO3,"9",Sw,"64.33593921","231.4242418","9.140331853","9.140331853",
"83096",PO2,"9",Sw,"64.33593921","231.4242418","9.140331853","9.140331853",
"53214",,"10",Sw,"60.45563877","217.4663265","9.102879468","9.102879468",
"63174",LO1,"9",Sw,"63.90232771","229.8644882","9.078727825","9.078727825",
"63174",M7,"9",Sw,"63.90232771","229.8644882","9.078727825","9.078727825",
"61234",LO1,"9",Sw,"63.39078316","228.0243999","9.006051697","9.006051697",
"77126",G16,"9",Sw,"82.1432549","195.5791783","8.999086943","8.999086943",
"79235",PO5,"9",Sw,"62.97188817","226.5175833","8.946538472","8.946538472",
"79235",GO3,"9",Sw,"62.97188817","226.5175833","8.946538472","8.946538472",
"88026",P14,"9",Sw,"50.40474299","257.1670561","8.945298878","8.945298878",
"74056",GO1,"9",Sw,"62.87955604","226.1854534","8.933420666","8.933420666",
"71235",G14,"9",Sw,"62.78240741","225.8359979","8.919618572","8.919618572",
"71235",GO4,"9",Sw,"62.78240741","225.8359979","8.919618572","8.919618572",
"52214",,"10",Sw,"59.04768686","212.4017513","8.890882427","8.890882427",
"75056",GO1,"9",Sw,"62.45802967","224.6691715","8.873533597","8.873533597",
"75056",GO3,"9",Sw,"62.45802967","224.6691715","8.873533597","8.873533597",
"87126",P19,"9",Sw,"62.44169574","224.6104163","8.871213004","8.871213004",
"76245",S19,"9",Sw,"71.53467412","178.8366853","8.80248472","8.80248472",
"65154",LO1,"9",Sw,"61.94899016","222.8380941","8.801213365","8.801213365",
"65244",SO1,"9",Sw,"61.69975243","221.9415555","8.765803676","8.765803676",
"80125",S19,"9",Sw,"71.12294932","177.8073733","8.75182116","8.75182116",
"62154",M7,"9",Sw,"61.50208048","221.2305053","8.737720038","8.737720038",
"59044",LO1,"9",Sw,"61.45707892","221.0686292","8.731326579","8.731326579",
"85235",PO5,"9",Sw,"61.44025673","221.0081177","8.728936618","8.728936618",
"78116",G16,"9",Sw,"79.5007867","189.2875874","8.709595114","8.709595114",
"102064",A11,"6",Sw,"66.30818754","238.5186602","8.708697914","8.708697914",
"79154",L3,"9",Sw,"64.10485067","260.5888239","8.701842595","8.701842595",
"102056",P20,"4",Sw,"106.2944307","233.6141335","8.683133643","8.683133643",
"60065",WO2,"9",Sw,"61.10410491","219.7989385","8.681178875","8.681178875",
"69275",G15,"9",Sw,"65.40108657","155.7168728","8.667356857","8.667356857",
"76056",GO3,"9",Sw,"60.2230501","216.6296766","8.556005708","8.556005708",
"75026",GO2,"9",Sw,"60.11252009","216.2320867","8.540302495","8.540302495",
"75026",GO3,"9",Sw,"60.11252009","216.2320867","8.540302495","8.540302495",
"54204",,"10",Sw,"56.70298348","203.9675665","8.537837572","8.537837572",
"42015",RO1,"10",Sw,"56.36658428","202.7574974","8.487185532","8.487185532",
"89235",PO5,"9",Sw,"59.48812921","213.9860763","8.45159407","8.45159407",
"96086",P20,"9",Sw,"71.50286147","157.1491461","8.428191573","8.428191573",
"119155",F10,"4",Sw,"75.02107184","269.8599706","8.421250244","8.421250244",
"84026",PO2,"9",Sw,"59.15471784","212.7867548","8.404225669","8.404225669",
"82105",S19,"9",Sw,"68.28202839","170.705071","8.402240158","8.402240158",
"83096",G15,"9",Sw,"63.30860659","150.7347776","8.390048456","8.390048456",
"103205",F11,"9",Sw,"58.84506946","211.6729117","8.360233321","8.360233321",
"103205",M1,"9",Sw,"58.84506946","211.6729117","8.360233321","8.360233321",
"68026",G15,"9",Sw,"62.96197196","149.9094571","8.344110289","8.344110289",
"74136",G12,"9",Sw,"58.58287763","210.7297757","8.322983219","8.322983219",
"74136",GO1,"9",Sw,"58.58287763","210.7297757","8.322983219","8.322983219",
"81255",PO5,"9",Sw,"58.41916852","210.140894","8.299724748","8.299724748",
"81255",GO3,"9",Sw,"58.41916852","210.140894","8.299724748","8.299724748",
"92215",P21,"9",Sw,"58.4048729","210.0894709","8.297693741","8.297693741",
"92215",PO5,"9",Sw,"58.4048729","210.0894709","8.297693741","8.297693741",
"85046",P19,"9",Sw,"58.24376152","209.5099335","8.274804334","8.274804334",
"85046",PO2,"9",Sw,"58.24376152","209.5099335","8.274804334","8.274804334",
"99076",P20,"9",Sw,"70.06116869","153.9805905","8.258256235","8.258256235",
"82144",A16,"9",Sw,"56.52824371","273.083303","8.246706124","8.246706124",
"82154",A16,"9",Sw,"56.52824371","273.083303","8.246706124","8.246706124",
"81154",A16,"9",Sw,"56.52824371","273.083303","8.246706124","8.246706124",
"77076",GO3,"9",Sw,"57.92524357","208.3641855","8.22955187","8.22955187",
"102016",P20,"4",Sw,"100.6287045","221.161988","8.220303582","8.220303582",
"78136",GO3,"9",Sw,"57.76877568","207.8013514","8.207322173","8.207322173",
"62134",LO1,"9",Sw,"57.6729524","207.4566633","8.193708374","8.193708374",
"62134",M7,"9",Sw,"57.6729524","207.4566633","8.193708374","8.193708374",
"71235",G15,"9",Sw,"61.77988198","147.0949571","8.187452407","8.187452407",
"94116",P20,"9",Sw,"68.65827495","150.8973076","8.092894221","8.092894221",
"69126",GO1,"9",Sw,"56.92438928","204.7639902","8.087358558","8.087358558",
"63154",M7,"9",Sw,"56.82314073","204.3997868","8.072973979","8.072973979",
"71045",S20,"9",Sw,"56.73172341","204.0709475","8.059986144","8.059986144",
"57015",WO2,"10",Sw,"53.43469417","192.2111301","8.045727253","8.045727253",
"105104",,"9",Sw,"56.49002896","203.201543","8.025648143","8.025648143",
"42015",RO1,"9",Sw,"56.36658428","202.7574974","8.008110117","8.008110117",
"101056",P20,"4",Sw,"98.0088157","215.4039905","8.006286303","8.006286303",
"74076",GO1,"9",Sw,"56.31857575","202.5848048","8.001289452","8.001289452",
"33045",BO2,"9",Sw,"55.90054483","201.0810965","7.941898988","7.941898988",
"82235",PO5,"9",Sw,"55.89621764","201.0655311","7.941284215","7.941284215",
"82235",GO3,"9",Sw,"55.89621764","201.0655311","7.941284215","7.941284215",
"104036",P20,"4",Sw,"96.97231699","213.1259714","7.921615294","7.921615294",
"86235",PO5,"9",Sw,"55.61770408","200.0636837","7.901715253","7.901715253",
"81185",S21,"9",Sw,"66.91239873","140.5722662","7.901229712","7.901229712",
"90215",P21,"9",Sw,"55.52789512","199.7406299","7.88895592","7.88895592",
"90215",PO5,"9",Sw,"55.52789512","199.7406299","7.88895592","7.88895592",
"62024",LO1,"9",Sw,"55.49017659","199.6049518","7.883597175","7.883597175",
"75245",S19,"9",Sw,"63.92385807","159.8096452","7.865958583","7.865958583",
"79126",GO3,"9",Sw,"55.32536336","199.0120984","7.860181839","7.860181839",
"78096",G11,"9",Sw,"55.24638872","198.728017","7.848961759","7.848961759",
"78096",GO3,"9",Sw,"55.24638872","198.728017","7.848961759","7.848961759",
"57274",WO2,"10",Sw,"52.02098404","187.1258419","7.83286319","7.83286319",
"51194",,"10",Sw,"52.02098404","187.1258419","7.83286319","7.83286319",
"51204",,"10",Sw,"52.02098404","187.1258419","7.83286319","7.83286319",
"70265",GO2,"9",Sw,"54.91990227","197.5536053","7.802577195","7.802577195",
"101235",PO5,"9",Sw,"54.84155185","197.2717692","7.791445798","7.791445798",
"102046",P19,"4",Sw,"69.18996804","248.8847771","7.766698355","7.766698355",
"98076",P20,"9",Sw,"65.81047088","144.6383975","7.757217609","7.757217609",
"94024",A6,"9",Sw,"54.39749536","195.6744437","7.72835783","7.72835783",
"100056",P20,"4",Sw,"94.59694571","207.9053752","7.727572519","7.727572519",
"65164",LO1,"9",Sw,"54.20441359","194.979905","7.700926328","7.700926328",
"99224",A9,"9",Sw,"54.17242609","194.8648421","7.696381802","7.696381802",
