"TRM","res_dec","res_con","res_total"
91094,6.13774979817021,6.13774979817021,28.5958438424945
91095,8.17115809340888,8.17115809340888,18.0181982165642
91096,5.53851995118282,5.53851995118282,29.06008953087
91104,4.98011631916366,4.98011631916366,26.4905318355963
91105,9.92551958280848,9.92551958280848,17.8612862216474
91106,7.91628331566322,7.91628331566322,29.0402421320319
91114,5.78434328447434,5.78434328447434,26.637834007515
91115,8.41444036907663,8.41444036907663,28.5226702197114
91116,7.37402246630854,7.37402246630854,27.3477650873945
91124,4.74217153666435,4.74217153666435,23.5888167143086
91125,8.12127594048475,8.12127594048475,19.5941436540382
91126,8.58813819346448,8.58813819346448,31.2573632329301
91134,6.17333560319892,6.17333560319892,24.8862444272687
91135,9.08923991702465,9.08923991702465,24.6995561123225
91136,7.06966514261925,7.06966514261925,28.1148637779375
91144,5.56541269486091,5.56541269486091,24.5869856057824
91145,9.24697835519584,9.24697835519584,26.3096631609056
91154,8.26741443306577,8.26741443306577,23.9816910713122
91155,5.66295139422897,5.66295139422897,31.7520753712308
91164,11.7570918779794,11.7570918779794,28.6735729979706
91165,5.32984050415557,5.32984050415557,30.337559129031
91174,4.5905245279442,4.5905245279442,27.1576224470676
91175,4.16822440549343,4.16822440549343,26.9127436164049
91184,7.21993835030624,7.21993835030624,30.7001734584658
91185,8.78405476862768,8.78405476862768,25.4142024679965
91194,10.9780147081003,10.9780147081003,32.7118184880962
91195,8.26724115339601,8.26724115339601,29.1599213040262
91204,12.3648197523622,12.3648197523622,27.1047535495652
91205,9.15062568567322,9.15062568567322,24.7863091552102
91214,7.10822381569482,7.10822381569482,29.5736080346294
91215,12.4266926153446,12.4266926153446,29.8573875748725
91224,8.24666846711709,8.24666846711709,33.7606205846138
91225,9.97253378896058,9.97253378896058,24.4170476068268
91234,11.0701870940711,11.0701870940711,28.2852558685692
91244,17.7948747784173,17.7948747784173,29.8158189104997
91245,12.1139498572585,12.1139498572585,24.1923896381558
91254,16.3017462066352,16.3017462066352,32.1388249438384
91255,11.1076351393659,11.1076351393659,24.5113902407198
92014,0.0810957009755393,0.0810957009755393,14.4849837015215
92015,18.3641695535802,18.3641695535802,40.3345171695264
92016,9.5007976166535,9.5007976166535,29.1646072055282
92024,0.109276266398751,0.109276266398751,16.8068498502322
92025,22.5438426290927,22.5438426290927,40.4174631413976
92026,7.05318943257088,7.05318943257088,27.1347936464921
92034,0.0463269750008268,0.0463269750008268,17.6273015882617
92035,19.3889593272519,19.3889593272519,37.4209911794741
92036,9.59937167239356,9.59937167239356,31.3015651361735
92044,5.97606148498965,5.97606148498965,19.7316194072848
92045,27.6489590708099,27.6489590708099,43.5379428904871
92046,7.97936881537026,7.97936881537026,27.6703771329843
92054,5.53802414750846,5.53802414750846,29.5440367937164
92055,32.7764496684118,32.7764496684118,41.2517564895372
92056,10.025375268135,10.025375268135,29.7241170612815
92064,1.66414332750417,1.66414332750417,27.3872865559946
92065,14.9916995757689,14.9916995757689,29.9582226608039
92066,9.31560174940052,9.31560174940052,30.6614941699938
92074,3.24931132848109,3.24931132848109,26.6648708172713
92075,10.6552533392685,10.6552533392685,21.9559046329272
92076,9.92428673405941,9.92428673405941,34.3373248405207
92084,4.6542045755672,4.6542045755672,27.518994230481
92085,2.49042690677299,2.49042690677299,18.5970343722357
92086,9.90492979890204,9.90492979890204,34.0750006711018
92094,5.96873568652953,5.96873568652953,25.2741466497774
92095,6.97686095159868,6.97686095159868,15.4189994489909
92096,8.44555084916918,8.44555084916918,30.865330092098
92104,7.59828767542157,7.59828767542157,24.1544976599696
92105,8.18555720035864,8.18555720035864,19.2156424482937
92106,11.5596403237404,11.5596403237404,33.9110448706774
92114,13.6337252829031,13.6337252829031,22.559505670999
92115,6.20376328500447,6.20376328500447,30.9610768121574
92116,4.2437657790974,4.2437657790974,33.9636476577198
92124,8.17825234711501,8.17825234711501,23.8594455217957
92125,5.0614995562499,5.0614995562499,21.4108032025267
92126,10.1803528038169,10.1803528038169,32.766145275089
92134,9.04078544661631,9.04078544661631,26.4062114687769
92135,11.5043606093079,11.5043606093079,20.3231246529361
92136,9.62169962607816,9.62169962607816,24.028876316121
92144,9.85428087791862,9.85428087791862,28.6070385817139
92145,10.1535684815627,10.1535684815627,22.1892105094616
92154,9.67409217097161,9.67409217097161,27.2180214397996
92155,7.49315468271041,7.49315468271041,29.004411628787
92164,12.8677196075287,12.8677196075287,26.6305392306621
92165,4.79952060797241,4.79952060797241,28.8696621244158
92174,12.175549174725,12.175549174725,28.736813377993
92175,8.87637118368166,8.87637118368166,28.8810711782518
92184,19.962067562989,19.962067562989,37.4496943656705
92185,10.4070954291863,10.4070954291863,24.7698286313076
92194,12.5705104439221,12.5705104439221,26.4965984435195
92195,10.7838232189336,10.7838232189336,24.1353513959955
92204,19.8650741593281,19.8650741593281,37.7236975370838
92205,10.4381682760238,10.4381682760238,27.1934871163386
92214,14.2654144591908,14.2654144591908,31.3099385999941
92215,29.9767261597217,29.9767261597217,36.4133418393986
92224,15.2121730155361,15.2121730155361,33.5771537194173
92234,14.6290018468429,14.6290018468429,29.8568680027633
92244,11.3472846440832,11.3472846440832,29.6208093900245
92245,7.93738946769997,7.93738946769997,25.6068235840572
92254,8.49094581744876,8.49094581744876,34.8364651171307
92255,9.91952289909152,9.91952289909152,26.6886288067815
93014,3.9074333828366,3.9074333828366,20.1232328714644
93015,15.353915052422,15.353915052422,38.7905505787418
93016,6.96625796108728,6.96625796108728,26.3038555013195
93024,2.48349126918019,2.48349126918019,16.6091403842664
93025,13.2385319115092,13.2385319115092,34.7825342171953
93026,7.14738890355288,7.14738890355288,26.2816007384133
93034,2.90018548571741,2.90018548571741,16.5773572748065
93035,11.2013784683252,11.2013784683252,29.5370218287442
93036,5.40229679613161,5.40229679613161,24.257193096346
93044,0.356216160853631,0.356216160853631,12.581147709689
93045,21.6173127489476,21.6173127489476,39.7289126455896
93046,9.68631551199757,9.68631551199757,30.1932474128541
93054,0.867810137838752,0.867810137838752,24.0367572767898
93055,16.2423703441461,16.2423703441461,39.2941293269337
