TRM,merchvol_sum,abie_bal,abie_las,betu_pap,lari_lar,lari_lya,pice_eng,pice_gla,pice_mar,pinu_ban,pinu_con,pinu_spp,popu_bal,popu_spp,popu_tre,pseu_men,max value,max_species
101076,5476.683388,0.013465735,0,0.836725436,0.056225275,0,0,26.07609242,9.903210835,4.529309869,1.708428485,0.082641766,6.489747213,0,50.04955799,0,50.04955799,popu_tre
101084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101085,10026.01991,0,0,1.246679492,1.053045751,0,0,25.40672794,14.21895919,5.644678077,0,0.091145488,2.985043728,0,47.18843917,0,47.18843917,popu_tre
101086,2762.703335,0.02308416,0,0.067710028,0.232449276,0,0,29.65843303,13.60328262,11.07653646,1.694545001,4.281383556,1.462560877,0,37.5822362,0,37.5822362,popu_tre
101094,1495.143341,0.169427321,0,0.01224767,8.77931808,0,0,24.36962559,41.85384576,7.473860669,0,3.450529533,0.426462525,0,12.86969977,0,41.85384576,pice_mar
101095,45321.70316,1.02416149,0,1.305410009,0.193786224,0,0,36.16695045,6.647672717,3.244871476,1.375886801,0.925663346,2.300746169,0,46.1256921,0,46.1256921,popu_tre
101096,22877.88644,1.292689634,0,0.17908298,0.076003138,0,0,25.49222647,9.41084524,10.49524747,14.36719072,8.635113674,0.353129304,0,29.58318781,0,29.58318781,popu_tre
101104,2805.803356,0,0,0.11478903,6.421426728,0,0,18.31279157,26.86989467,12.51269204,0,2.713527339,4.064714582,0,28.67530449,0,28.67530449,popu_tre
101105,27517.55973,2.541941125,0,1.279369162,0.007069493,0,0,37.13813737,6.692590485,3.640191238,1.975736716,5.043388654,1.25741959,0,39.41974873,0,39.41974873,popu_tre
101106,22156.80969,1.964483329,0.078538497,0.273643528,0.061403225,0,0,15.78437013,25.44365207,5.401090083,24.80969246,4.953011994,0.268239698,0,19.14184623,0,25.44365207,pice_mar
101114,3938.343315,0.287030911,0,0.134483302,5.154250729,0,0,21.95848362,24.48969909,4.64748748,0.247906447,2.747249591,5.137972151,0,34.95628491,0,34.95628491,popu_tre
101115,9333.606621,1.451945833,0,1.720354467,0.005324463,0,0,30.15223531,4.365371022,3.471717361,1.170455912,7.373647095,1.580666775,0,47.71069574,0,47.71069574,popu_tre
101116,15315.31995,0.862053159,0.004652074,0.017580073,0.022301063,0,0,19.41956483,31.59079655,3.055820876,27.51668627,1.87834737,0.305748911,0,14.13053716,0,31.59079655,pice_mar
101124,10408.51004,0,0,0.832762613,0.245855456,0,0,36.0564349,7.18202106,3.865319334,0.833870222,0.456211068,4.698770846,0,45.35182128,0,45.35182128,popu_tre
101125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101126,44689.64018,0.283212673,0.004802108,0.122742819,0.036181446,0,0,14.63295807,33.97405727,4.118671562,25.60863498,1.49754122,0.548316558,0,14.11266163,0,33.97405727,pice_mar
101134,186.8033333,0,0,0.004028003,0.168169143,0,0,0.1117771,42.33345704,45.0055762,11.20721395,0,0,0,0.835696753,0,45.0055762,pinu_ban
101135,689.8700104,1.986566329,0,0.251089633,0.236807773,0,0,29.54487607,34.72944345,12.89920903,6.209626965,1.543872806,0.672876159,0,11.34352248,0,34.72944345,pice_mar
101136,12386.47995,0.002384916,0.006562323,0.638801612,0.03151823,0,0,20.73311652,24.68190635,3.764722422,20.02589228,0.993536626,1.10938874,0,26.73094519,0,26.73094519,popu_tre
101144,3873.353363,0.066264792,0,0.001783812,0.042413079,0,0,17.03653395,47.06748299,11.12407798,21.14645947,0.858192796,0,0,2.426610475,0,47.06748299,pice_mar
101145,10407.69343,0.553260486,0,0.849694628,0.070457556,0,0,29.64791085,26.76165855,5.608949481,2.767177643,2.079387978,1.506039228,0,29.81456271,0,29.81456271,popu_tre
101154,8791.386749,0.192014901,0,0.032731079,0.097651346,0,0,23.12530468,35.75051062,14.75734591,13.78385977,0.807023755,0.076209413,0,11.16156069,0,35.75051062,pice_mar
101155,58117.76313,0.061740811,0,0.880961914,0.109590931,0,0,42.3935805,7.723805378,2.944619588,1.185092686,1.096363162,2.391345356,0,40.89498563,0,42.3935805,pice_gla
101164,8147.233349,0.119073715,0,0.066466147,0.155311024,0,0,31.60090139,23.4159549,13.71198737,8.024946042,0.896072324,0.694908307,0,20.96436036,0,31.60090139,pice_gla
101165,28375.69997,0.161184058,0,0.90597245,0.652151372,0,0,37.1960722,5.204672671,1.74626342,0.207927222,0.250729758,3.487928049,0,49.6472346,0,49.6472346,popu_tre
101174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101175,21597.62644,0,0,1.433193978,0.881492568,0,0,28.90890999,7.725335011,2.130196874,0,0.239119332,3.622543079,0,53.93736433,0,53.93736433,popu_tre
101184,588.3700027,1.075249051,0,0.004862398,0.056976054,0,0,6.315307057,52.59425541,10.37595463,22.71771224,3.228209224,0,0,3.562282466,0,52.59425541,pice_mar
101185,11497.54005,0.391364061,0,1.410762355,0.166066174,0,0,22.92532808,7.02271226,3.998266669,0,0,6.718130513,0,57.1440691,0,57.1440691,popu_tre
101194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101195,3173.823315,0.252672758,0,2.394427124,1.128128597,0,0,19.97441164,11.06943362,2.231747411,0,1.982699428,5.523489448,0,52.53866436,0,52.53866436,popu_tre
101204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101205,2045.63662,0,0,1.93223685,1.148239872,0,0,18.01194479,9.319145798,2.014723521,0,0.125459552,6.395725582,0,60.82503113,0,60.82503113,popu_tre
101214,1568.893372,0.125143147,0,0.095843346,0.022141807,0,0,27.50984793,47.36556665,7.972773903,14.05682076,0.289374621,0.255502864,0,2.166067226,0,47.36556665,pice_mar
101215,7124.266647,0,0,1.130264426,1.003841798,0,0,20.87469189,14.94139657,4.915686392,0,0.146281555,3.63587893,0,49.4503325,0,49.4503325,popu_tre
101224,24544.75333,0.079991966,0,0.315352458,0.218383871,0,0,34.96867069,19.74412829,9.978106574,3.381760404,1.565001301,0.993138029,0,28.15103566,0,34.96867069,pice_gla
101225,1565.513321,0,0,0.081014433,0,0,0,12.08876214,4.645112067,0.04651141,0,0,5.160037038,0,77.66145073,0,77.66145073,popu_tre
101234,17086.85664,0.019099017,0,0.448986596,0.956142987,0,0,38.4903611,17.84101657,7.833425803,1.170291625,0.622571222,1.261478582,0,30.78325566,0,38.4903611,pice_gla
101235,461.4333267,0,0,8.830056251,0.520252504,0,0,10.03382322,1.864693813,0,0,0,4.607250454,0,73.81004725,0,73.81004725,popu_tre
101244,32035.88009,0.120089653,0,0.243726315,2.198570324,0,0,37.82538293,24.65720767,9.882223586,0.678544274,0.217026852,0.84850833,0,22.77509428,0,37.82538293,pice_gla
101245,8361.580063,0.017022523,0,0.792881619,4.168014674,0,0,29.00442349,13.66249419,3.050574048,0.02265467,0.08879197,4.064300438,0,42.72909008,0,42.72909008,popu_tre
101254,4879.75,0,0,0.523632434,5.703651137,0,0,31.9880313,11.38824631,3.633900959,0,0.477706236,2.481683833,0,43.38097044,0,43.38097044,popu_tre
101255,5193.070011,0,0,1.651971203,2.698554808,0,0,29.85534435,7.174691525,0.995335874,0,0.343338987,5.428680118,0,50.93430608,0,50.93430608,popu_tre
102014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102015,20977.59003,0,0,0.175484665,3.882816796,0,0,39.35541008,24.06334985,1.274887263,0,2.643715449,1.035693364,0,25.44460458,0,39.35541008,pice_gla
102016,7250.953369,0.019629859,0,2.199746591,2.106873763,0,0,25.85672579,9.176523111,0.289448235,0,0.054619674,4.874909561,0,53.84986072,0,53.84986072,popu_tre
102024,52.25333405,0,0,0.040000001,0.989999999,0,0,22.12666732,60.52666825,0,0,0,0,0,16.27333245,0,60.52666825,pice_mar
102025,14192.67327,0.072469972,0,0.217051417,4.340014668,0,0,38.92285446,26.72785665,2.207551663,0,2.233721702,1.377122457,0,20.84522611,0,38.92285446,pice_gla
102026,5141.65332,0,0,1.108646775,0.889218282,0,0,16.70905507,4.148941315,0.076342631,0,0.166961318,9.217191156,0,67.04871167,0,67.04871167,popu_tre
102034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102035,10362.79992,0.129696389,0,0.339749987,3.939066249,0,0,36.88556122,24.64090507,2.30200964,0,3.519548997,3.494352863,0,23.38125356,0,36.88556122,pice_gla
102036,10724.86333,0,0,1.238468929,2.772375291,0,0,20.20156664,10.00320398,0.206678535,0,0.07882065,5.73827361,0,58.76586296,0,58.76586296,popu_tre
102044,55.50999832,0,0,0,0,0,0,0.623333303,80.03333679,15.05333381,0,0,0,0,4.290000016,0,80.03333679,pice_mar
102045,5805.399956,0.186851619,0,0.11087324,4.970689647,0,0,28.29963982,28.78538935,3.222128449,0,4.624981974,3.478559706,0,25.13226884,0,28.78538935,pice_mar
102046,6465.896675,0,0,1.618895542,1.164048234,0,0,17.69424328,7.133425539,0.466925831,0.000400048,0.108410119,7.412182692,0,63.98717303,0,63.98717303,popu_tre
102054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102055,17304.73315,0.069079763,0,0.238649886,2.966755699,0,0,30.88914744,22.45998727,3.452143058,0,4.247711534,3.027949583,0,30.61896446,0,30.88914744,pice_gla
102056,26678.76654,0,0,2.285794782,0.333012267,0,0,26.77280613,3.254271399,4.968726658,0.714365515,0.555024115,5.000060871,0,55.29744447,0,55.29744447,popu_tre
102064,53.01666641,0,0,0,32.4233311,0,0,0,31.63999887,0,0,0,0,0,33.33333247,0,33.33333247,popu_tre
102065,14072.89986,0.023726288,0,0.421305258,1.788681465,0,0,27.64900712,18.31355247,3.553741858,0,1.469040856,2.486694985,0,41.10190121,0,41.10190121,popu_tre
102066,44352.17278,0.269315898,0,0.324880507,0.065969035,0,0,40.13692272,13.31222929,2.95858111,4.600515259,1.730241277,0.981154063,0,34.9813769,0,40.13692272,pice_gla
102074,61.33333206,0,0,0,0.479999988,0,0,32.48999821,33.38333597,17.3866667,0,0,0,0,15.69666688,0,33.38333597,pice_mar
102075,11638.24987,0.119057591,0,0.847815623,1.467992254,0,0,28.67871384,15.74408498,2.463157903,0.007883918,0.507335279,2.797796261,0,46.81265472,0,46.81265472,popu_tre
102076,9753.869991,0.144116978,0,0.232227971,0.103778998,0,0,31.33386836,9.878891296,3.754108589,2.194285035,0.578982605,3.008195432,0,48.13386631,0,48.13386631,popu_tre
102084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102085,12379.18998,0,0,0.571694064,2.085012164,0,0,24.11886527,15.56103337,3.224407787,0,0.675755767,4.153248661,0,48.59724277,0,48.59724277,popu_tre
102086,8228.603363,0.009417654,0,0.071813075,0.053467689,0,0,30.40610519,9.232991608,6.2157195,3.432156896,4.419891305,0.809664701,0,45.15747032,0,45.15747032,popu_tre
102094,130.1966667,0,0,0,8.080664527,0,0,20.31224559,36.0846016,18.41078772,0,7.018816227,0,0,9.663709771,0,36.0846016,pice_mar
102095,19179.62984,0.287289051,0,1.656364067,0.410683371,0,0,27.96692078,5.960484694,2.418832948,0.020899894,0.041928024,3.099599756,0,57.38792619,0,57.38792619,popu_tre
102096,64131.70999,1.485919645,0.00363951,0.156212306,0.027315146,0,0,23.69585834,20.36854705,4.366946679,17.28778553,5.2555827,0.334219259,0,26.7683904,0,26.7683904,popu_tre
102104,1996.716671,0,0,0.24705195,4.271756948,0,0,23.39230684,28.19198256,8.67495616,0,0.45766457,2.024160465,0,32.2082444,0,32.2082444,popu_tre
102105,41592.2765,0.340835374,0,2.438252722,0.448305136,0,0,33.65651329,5.921076508,2.880253774,0.400264546,1.175263981,4.218044637,0,47.37200083,0,47.37200083,popu_tre
102106,71102.82589,1.211059058,0.0189115,0.157299538,0.034148643,0,0,25.0724444,11.98763433,4.176056411,18.55887194,4.320426044,0.568808028,0,33.39592505,0,33.39592505,popu_tre
102114,2943.293316,0.144525204,0,0.606440312,3.74016281,0,0,26.48516385,19.60186973,4.805222842,0,1.69287177,4.369030076,0,38.16210269,0,38.16210269,popu_tre
102115,4917.313347,0,0,2.272784489,0,0,0,28.63460496,2.375953831,3.281355378,2.917118204,11.85363308,1.238022094,0,46.022308,0,46.022308,popu_tre
102116,39760.73981,0.918737338,0.006864181,0.239914875,0.066766714,0,0,25.23740176,18.48100289,6.196643979,18.66993469,2.236577766,0.666511147,0,26.94099166,0,26.94099166,popu_tre
102124,29032.19339,0.121740784,0.002422831,0.819668065,0.189391772,0,0,41.76441453,9.642120133,4.595251627,1.963943852,1.102071947,3.009117916,0,36.3040149,0,41.76441453,pice_gla
102125,194.25,0,0,3.982061791,0,0,0,21.82056575,9.197676297,3.257656338,0.580016383,0,2.04015045,0,55.49150881,0,55.49150881,popu_tre
102126,26984.8,0.31695302,0.000405622,0.110208826,0.084046174,0,0,19.1979412,32.98299985,4.086358795,20.09191712,0.908703728,0.847450016,0,15.95464316,0,32.98299985,pice_mar
102134,13646.38014,0.042360525,0,0.000153727,0.074491043,0,0,28.93191484,36.29530193,7.119218463,16.35511977,1.03871899,0.011347055,0,10.02786049,0,36.29530193,pice_mar
102135,3612.660023,0.874249857,0,0.039622058,0.351149929,0,0,24.83295729,36.68564165,3.403522241,8.445950181,2.924336455,0.503275493,0,21.52204603,0,36.68564165,pice_mar
102136,4878.500031,0.02854811,0,0.308000626,0.095496515,0,0,31.86346575,19.61001463,0.91008642,6.301042717,0.335266899,2.355927703,0,28.8742144,0,31.86346575,pice_gla
102144,8352.303349,0.007938635,0,0.775886789,0.13538829,0,0,40.75199322,14.51042472,7.014139338,5.82731601,0.299177469,1.676202773,0,28.33547253,0,40.75199322,pice_gla
102145,11402.65004,0.329169565,0,1.047902147,0.086613333,0,0,23.98254071,15.60913862,6.862295387,2.272221422,1.412538126,1.494279744,0,46.48749438,0,46.48749438,popu_tre
102154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102155,35839.47992,0.021867791,0,1.274764422,0.152846194,0,0,34.26432596,12.57408374,6.031501298,0.92537802,1.301987758,2.61680842,0,40.41573426,0,40.41573426,popu_tre
102164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102165,29117.17332,0.012341815,0,0.582160241,0.118695944,0,0,36.93473773,13.94191335,5.761441071,1.845325384,1.370633332,1.435358915,0,36.95322349,0,36.95322349,popu_tre
102174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102175,1535.359985,0,0,1.416392333,0.721255677,0,0,22.25846942,3.781653528,0.411146334,0,0,4.117212333,0,66.89510509,0,66.89510509,popu_tre
102184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102185,9073.316677,0,0,0.89586718,0.651317098,0,0,19.29737444,11.5293814,2.196805435,0,1.080613989,6.414621364,0,54.59805861,0,54.59805861,popu_tre
102194,84.31999969,0,0,3.390000227,0.25,0,0,26.92666688,22.15666517,18.42333169,0,0,6.109999909,0,22.05666798,0,26.92666688,pice_gla
102195,12652.42339,0.056674507,0,0.974342659,0.792931629,0,0,18.58839505,6.468903384,1.003942614,0,0.204005532,7.040838813,0,63.27043392,0,63.27043392,popu_tre
102204,7931.300251,0.308310343,0,0.065855233,0.086038157,0,0,28.32403084,46.71047262,8.476391155,7.356912169,0.653073298,0.176480471,0,7.672876641,0,46.71047262,pice_mar
102205,5259.126511,0,0,7.577069693,0.006490584,0,0,7.287980042,0.134885669,0.026895912,0,0.365998973,4.418552622,0,80.16769012,0,80.16769012,popu_tre
102214,13889.79682,0.165340812,0,0.254916791,0.151611641,0,0,32.54235348,29.99877786,8.33085523,3.658685663,1.455000126,1.064531781,0,21.71835175,0,32.54235348,pice_gla
102215,2482.233315,0,0,1.174835274,1.728257642,0,0,15.68483909,12.43602207,0.586979381,0,0.253560787,4.584634173,0,59.15811599,0,59.15811599,popu_tre
102224,12268.18,0.01886432,0,1.125161817,0.471890506,0,0,31.46954275,14.72706297,6.184626137,0,0.040778379,4.145631646,0,41.48557847,0,41.48557847,popu_tre
102225,3927.383297,0,0,0.823368041,0.651675689,0,0,24.53372327,7.337457725,4.522460226,0,2.046337746,4.065098922,0,53.35300595,0,53.35300595,popu_tre
102234,58875.6532,0.057504314,0,0.441415146,1.461119206,0,0,36.51992314,17.44269571,6.397707013,0.094474448,0.143823522,1.326477593,0,35.27606743,0,36.51992314,pice_gla
102235,607.2666702,0,0,2.269592096,0.935617291,0,0,29.95527909,13.67496028,5.122954585,0,0,2.637674365,0,44.68596522,0,44.68596522,popu_tre
102244,31306.29343,0,0,0.464965001,2.442763617,0,0,32.29363994,20.34316494,4.348782465,0.002841975,0.048131977,0.980089074,0,36.77366545,0,36.77366545,popu_tre
102245,4157.07328,0,0,1.422674142,0.70004435,0,0,29.51834519,7.494399106,0.791268608,0.025897181,0.436579786,4.111710351,0,51.54027367,0,51.54027367,popu_tre
102254,5955.360001,0,0,0.378105626,5.549040964,0,0,37.69816322,27.82614556,5.057007075,0,1.144821437,0.318950722,0,19.5092292,0,37.69816322,pice_gla
102255,9866.286606,0,0,1.182071603,0.914008184,0,0,31.21624111,6.360823078,0.730036028,0.009108786,0.443994034,4.198536289,0,53.8085076,0,53.8085076,popu_tre
103014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103015,17341.10997,0.142659214,0,0.141155509,6.356742167,0,0,41.40649092,31.09868943,1.623027774,0,1.33119433,1.151694594,0,15.44297278,0,41.40649092,pice_gla
103016,10930.13001,0,0,1.890452139,2.281447351,0,0,26.08581197,14.86204776,1.105913131,0,0,2.433397706,0,49.98038473,0,49.98038473,popu_tre
103024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103025,8458.596573,0.537489758,0,0.080969411,3.924905693,0,0,37.58377473,28.05574854,2.531417212,0.012514432,2.303485077,1.946006033,0,21.82152459,0,37.58377473,pice_gla
103026,11858.02005,0.013052871,0,2.116627702,3.566379802,0,0,27.86413456,13.24130258,0.864155244,0,0,3.809711868,0,48.05719847,0,48.05719847,popu_tre
103034,52.25333405,0,0,0.040000001,0.989999999,0,0,22.12666732,60.52666825,0,0,0,0,0,16.27333245,0,60.52666825,pice_mar
103035,7313.763256,0.254435387,0,0.095193542,3.878926637,0,0,33.61463883,28.42276504,4.451102406,0,3.87629134,3.829234431,0,20.66470352,0,33.61463883,pice_gla
103036,10090.04006,0,0,4.609892904,5.252936076,0,0,23.50510266,6.014058534,0.178349891,0.063854588,0,6.447568684,0,53.42182477,0,53.42182477,popu_tre
103044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103045,13888.29644,0,0,0.50123015,1.228071193,0,0,28.51155517,17.43365345,1.950279311,0,2.785453147,5.595604698,0,41.20699447,0,41.20699447,popu_tre
103046,11562.90344,0,0,3.909450333,0.690967763,0,0,18.83823955,2.765516846,0.535540425,0.015378105,0.113282323,7.533022626,0,65.37392002,0,65.37392002,popu_tre
103054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103055,7169.8866,0.263661199,0,0.303232457,3.051006124,0,0,27.69315929,22.59808265,4.29096205,0,3.302259181,1.831516473,0,29.35647518,0,29.35647518,popu_tre
103056,31440.17334,0.145994093,0,0.918263485,0.098719115,0,0,33.10004301,17.27879057,3.898973519,4.641438461,0.928289094,2.654484424,0,34.14721796,0,34.14721796,popu_tre
103064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103065,2258.579956,0,0,1.688469622,1.524793153,0,0,21.86004541,13.29398916,3.300997047,0,2.242899162,4.563807297,0,48.68943151,0,48.68943151,popu_tre
103066,60710.88294,0.209109472,0,0.097037235,0.095885334,0,0,36.31697011,21.62246968,3.127247234,8.171441763,0.857475281,0.84315748,0,27.55302464,0,36.31697011,pice_gla
103074,61.33333206,0,0,0,0.479999988,0,0,32.48999821,33.38333597,17.3866667,0,0,0,0,15.69666688,0,33.38333597,pice_mar
103075,21679.93316,0.139072138,0,0.28320713,1.248909413,0,0,22.96425091,12.30128888,1.419835486,0,0.466569187,5.819434804,0,54.15318872,0,54.15318872,popu_tre
103076,1355.713329,0.019226286,0,0.055447776,0.016395574,0,0,31.2506697,14.87246531,5.1431813,4.913975136,0.290490606,2.384671874,0,40.90545021,0,40.90545021,popu_tre
103084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103085,14837.47326,0.021804095,0,0.343579468,1.037190076,0,0,24.57436863,9.082849152,1.754992687,0,0.275810711,6.493484348,0,55.54814005,0,55.54814005,popu_tre
103086,30127.33344,0.383984508,0.00284952,0.017958055,0.022471574,0,0,30.92518065,25.69049432,2.645544116,15.76064445,2.578888963,0.231591586,0,21.4167143,0,30.92518065,pice_gla
103094,747.9199905,0.989916646,0,0.050161469,3.123490718,0,0,36.60431742,36.08172972,8.922604396,0,0,1.989554874,0,11.72277789,0,36.60431742,pice_gla
103095,8935.623283,0.031058017,0,1.292064638,1.293327554,0,0,18.6678962,11.01501088,2.263273763,0,0.015863695,5.175589922,0,59.4943771,0,59.4943771,popu_tre
103096,57070.67355,0.198063992,0.011788079,0.186027719,0.046477662,0,0,21.81812828,32.55363514,3.187311968,20.65656585,1.972607268,0.427668411,0,18.41680579,0,32.55363514,pice_mar
103104,1167.859966,0,0,0.265356472,1.14549318,0,0,26.95273444,15.45353229,5.242130389,0,0,3.758460541,0,47.0155452,0,47.0155452,popu_tre
103105,7207.359962,0,0,2.724645213,1.026065061,0,0,20.68941694,8.296143254,2.746020414,0,0,7.916474104,0,54.96595769,0,54.96595769,popu_tre
103106,30503.9669,0.138668523,0.005150019,0.107396853,0.063147347,0,0,27.09160627,22.86245442,4.438159406,18.54502086,1.408597073,0.544013531,0,23.85504977,0,27.09160627,pice_gla
103114,6822.533237,0,0,0.142721582,1.445595891,0,0,30.22935467,19.4806418,4.526873232,0,1.605896909,7.016353765,0,35.37202406,0,35.37202406,popu_tre
103115,3607.646645,0,0,4.752199461,0.034350593,0,0,19.69639813,3.239806855,0.770136738,0.091210021,0.093261785,11.26423188,0,59.95750174,0,59.95750174,popu_tre
103116,13641.27999,0.031079448,0.001048875,0.170492748,0.097282705,0,0,18.91151168,29.82764112,6.404159458,17.72152609,0.554416186,0.980733304,0,23.30187984,0,29.82764112,pice_mar
103124,37554.88992,0.430704347,0,0.702804639,0.564885239,0,0,37.95599027,17.31417831,4.796183676,1.282963241,1.118547619,2.310212599,0,33.09092304,0,37.95599027,pice_gla
103125,12097.1466,0.00624422,0.009460009,3.882182519,0.000862688,0,0,17.28518431,1.863116146,0.888427326,0.298027296,1.124525676,9.602767006,0,64.35407484,0,64.35407484,popu_tre
103126,17936.01002,0.016274746,0,0.309284608,0.135393133,0,0,20.74144759,32.0061686,5.581740577,19.46584278,0.248223747,1.00436844,0,18.28631535,0,32.0061686,pice_mar
103134,73895.57646,0.316242464,0,0.983149706,0.445172557,0,0,40.7955353,13.29623805,3.64764373,1.036578628,0.342901158,2.115829069,0,36.0530186,0,40.7955353,pice_gla
103135,29955.73671,1.350677532,0,1.716446332,0.046908194,0,0,25.50160617,14.33850337,3.162511249,3.932499552,2.490075603,2.625913618,0,44.47025572,0,44.47025572,popu_tre
103136,899.5366669,2.252702659,0,0,0.038475474,0,0,42.85490979,26.95709921,0,8.08513255,0,3.113967284,0,16.08083087,0,42.85490979,pice_gla
103144,5981.38332,0,0,1.07289713,1.246622661,0,0,29.93963473,14.49867367,3.916753193,0.958902505,0.405595489,3.873284235,0,43.40981894,0,43.40981894,popu_tre
103145,23976.05664,0.348920533,0.00086743,1.775038383,0.039792948,0,0,28.36115519,9.725629236,5.135176416,1.056803682,0.976419721,3.308452558,0,48.45727233,0,48.45727233,popu_tre
103154,167.9799957,0,0,0,4.031593633,0,0,12.11491791,47.92147764,5.6680728,0,0,2.700233733,0,27.36669465,0,47.92147764,pice_mar
103155,12415.08673,0.002198395,0,2.887292272,0.073520521,0,0,22.88667677,6.678229628,4.101305833,0.699795851,1.50384542,4.167094162,0,56.44389157,0,56.44389157,popu_tre
103164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103165,29225.70985,0.151515476,0,1.737311166,0.060977369,0,0,29.57113159,9.174655204,2.695874241,1.994171977,1.327400698,4.005080045,0,48.02284355,0,48.02284355,popu_tre
103174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103175,4971.616676,0,0,0.539500015,2.451510698,0,0,31.41194741,28.23613598,4.358427256,0,2.121151675,1.001634156,0,25.07007975,0,31.41194741,pice_gla
103184,900.9500084,0,0,0.011145027,0,0,0,23.26372786,10.65707914,14.53294201,3.925992037,1.312921703,1.188913583,0,44.98414313,0,44.98414313,popu_tre
103185,423.8399963,0,0,4.193663642,0,0,0,4.164043189,0.307880345,0,0,0,5.718827864,0,85.61558349,0,85.61558349,popu_tre
103194,1779.800011,0.032624833,0,1.738184241,0.373661231,0,0,30.74365963,34.28675842,11.66348247,1.487434739,0.072733566,4.371189289,0,14.60209023,0,34.28675842,pice_mar
103195,10499.05002,0,0,1.145157124,0.215340887,0,0,24.88480383,8.068234886,2.492268185,0,0.039272178,5.948703261,0,56.48343279,0,56.48343279,popu_tre
103204,9944.373344,0.020223231,0,1.219459423,0.252123102,0,0,30.08604224,28.42118896,12.92486456,0.626971945,0.195598084,2.490794257,0,23.07297978,0,30.08604224,pice_gla
103205,2376.319939,0,0,3.699326502,4.53128576,0,0,4.904481524,9.669823306,0.619708066,0,0.216001767,3.609593464,0,72.35439116,0,72.35439116,popu_tre
103214,8761.113411,0.006775517,0,0.432708228,1.265539718,0,0,28.74411527,25.0515684,6.634784857,0.048340026,0,1.854244221,0,35.51342028,0,35.51342028,popu_tre
103215,6981.1133,0,0,0.310317582,3.394316121,0,0,23.67503979,16.30658703,0.362381279,0,1.822907112,2.74381538,0,48.17583717,0,48.17583717,popu_tre
103224,51949.88966,0.010632711,0,0.543844972,1.326700986,0,0,38.11729505,17.7957842,5.846295226,0,0.126345654,1.047179926,0,33.6563898,0,38.11729505,pice_gla
103225,14944.83326,0,0,0.914660556,1.077218513,0,0,28.06474417,10.55930057,1.046878605,0,1.215375718,3.084112489,0,47.72593136,0,47.72593136,popu_tre
103234,47859.88369,0.001306398,0,0.306131095,1.640780598,0,0,31.91421921,25.20568232,5.42670974,0,0.03468475,0.623580561,0,29.51719921,0,31.91421921,pice_gla
103235,17106.50337,0,0,1.213105727,0.758863321,0,0,30.27572987,12.20265421,1.294179644,0.008146911,0,2.671752316,0,43.83930432,0,43.83930432,popu_tre
103244,43988.33656,0.084070925,0,0.549934958,3.61488948,0,0,34.35269606,18.52711099,2.059996303,0,0.669117455,1.973311275,0,36.36791489,0,36.36791489,popu_tre
103245,25299.19321,0.020048935,0,1.236175765,1.329769082,0,0,32.10033345,11.75846411,0.743339124,0.102252539,0.034298386,2.67960831,0,46.100196,0,46.100196,popu_tre
103254,3128.286625,0,0,0.180487193,3.422176616,0,0,42.10974082,21.74484151,0.857046145,0.03683492,0.971947978,1.097388533,0,24.62495303,0,42.10974082,pice_gla
103255,2696.283302,0,0,0.832438483,0.548774157,0,0,22.36754348,14.18943317,0.233740287,0,0,3.357644297,0,56.53257149,0,56.53257149,popu_tre
104014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104015,22459.56982,0.162237939,0,0.72269364,2.031754451,0,0,31.97597736,21.66595086,3.614101693,0,1.229873017,2.052125603,0,35.98472571,0,35.98472571,popu_tre
104016,18155.19329,0,0,1.368908856,2.903375104,0,0,29.84213473,12.15452461,0.292769157,0,0,3.164798744,0,46.73595637,0,46.73595637,popu_tre
104024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
